STRUCTURE,STRUCTURE_ID,ACTION,FREQ,ADJUSTMENT,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q2,4596000.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q3,4582837.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q4,4489553.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q1,4292050.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q2,4336231.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q3,4314793.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q4,4397507.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q1,4462294.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q2,4545198.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q3,4639138.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q4,4629378.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q1,4591483.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q2,4595875.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q3,4736419.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q4,4743893.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q1,4842104.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q2,4822310.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q3,4842844.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q4,4885686.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q1,4996468.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q2,5069460.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q3,5134814.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q4,5127678.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q1,5152933.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q2,5081586.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q3,5107171.3
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q4,5157072.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q1,5272183.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q2,5319859.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q3,5334345.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q4,5294389.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2016-Q1,5284219.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2016-Q2,5261479.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2016-Q3,5257450.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q1,1970624.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q2,1994512.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q3,2016825.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q4,2038571.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q1,2091161.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q2,2105029.3
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q3,2109955.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q4,2084634.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q1,2050451.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q2,2046393.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q3,2057873.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q4,2063824.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q1,2063346.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q2,2080154.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q3,2091799.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q4,2129039.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q1,2166903.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q2,2188475.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q3,2201786.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q4,2190466.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q1,2185523.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q2,2181992.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q3,2185712.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q4,2186697.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q1,2184768.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q2,2192038.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q3,2209587.3
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q4,2213234.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q1,2213640.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,ITA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q2,2217866.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q1,1425844.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q2,1460394.3
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q3,1485145.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2007-Q4,1520041.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q1,1533048.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q2,1542709.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q3,1554393.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2008-Q4,1494835.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q1,1482522.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q2,1493180.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q3,1535270.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2009-Q4,1551188.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q1,1600643.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q2,1636552.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q3,1652718.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2010-Q4,1674663.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q1,1680428.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q2,1686429.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q3,1698673.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2011-Q4,1714285.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q1,1742102.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q2,1754245.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q3,1765607.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2012-Q4,1778445.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q1,1786934.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q2,1799176.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q3,1814768.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2013-Q4,1829163.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q1,1842974.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q2,1867591.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q3,1887776.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2014-Q4,1919375.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q1,1969573.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q2,2009854.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q3,2059002.8
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2015-Q4,2083843.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2016-Q1,2098803.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2016-Q2,2136662.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2016-Q3,2142325.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2016-Q4,2159756.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2017-Q1,2182189.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2017-Q2,2195395.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2017-Q3,2239664.1
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2017-Q4,2248872.4
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2018-Q1,2306928.7
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2018-Q2,2344424.9
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2018-Q3,2365306.2
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2018-Q4,2374384.6
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2019-Q1,2362118.0
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2019-Q2,2396713.5
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN1@DF_QNA_EXPENDITURE_USD(1.1),I,Q,Y,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,V,LA,T0102,2019-Q3,2412766.3
