FREQ,REF_AREA,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
M,JP,628,2011-04,99.876956
M,JP,628,2011-05,99.876956
M,JP,628,2011-06,99.771489
M,JP,628,2011-07,99.771489
M,JP,628,2011-08,99.876956
M,JP,628,2011-09,99.876956
M,JP,628,2011-10,99.982422
M,JP,628,2011-11,99.349622
M,JP,628,2011-12,99.455089
M,JP,628,2012-01,99.666022
M,JP,628,2012-02,99.876956
M,JP,628,2012-03,100.298822
M,JP,628,2012-04,100.404289
M,JP,628,2012-05,100.087889
M,JP,628,2012-06,99.560555
M,JP,628,2012-07,99.244155
M,JP,628,2012-08,99.455089
M,JP,628,2012-09,99.560555
M,JP,628,2012-10,99.560555
M,JP,628,2012-11,99.244155
M,JP,628,2012-12,99.244155
M,JP,628,2013-01,99.349622
M,JP,628,2013-02,99.138689
M,JP,628,2013-03,99.349622
M,JP,628,2013-04,99.666022
M,JP,628,2013-05,99.771489
M,JP,628,2013-06,99.771489
M,JP,628,2013-07,99.982422
M,JP,628,2013-08,100.298822
M,JP,628,2013-09,100.615222
M,JP,628,2013-10,100.720689
M,JP,628,2013-11,100.720689
M,JP,628,2013-12,100.826156
M,JP,628,2014-01,100.720689
M,JP,628,2014-02,100.720689
M,JP,628,2014-03,100.931622
M,JP,628,2014-04,103.040956
M,JP,628,2014-05,103.462823
M,JP,628,2014-06,103.357356
M,JP,628,2014-07,103.462823
M,JP,628,2014-08,103.673756
M,JP,628,2014-09,103.88469
M,JP,628,2014-10,103.56829
M,JP,628,2014-11,103.25189
M,JP,628,2014-12,103.25189
M,JP,628,2015-01,103.146423
M,JP,628,2015-02,102.93549
M,JP,628,2015-03,103.25189
M,JP,628,2015-04,103.779223
M,JP,628,2015-05,104.095623
M,JP,628,2015-06,103.779223
M,JP,628,2015-07,103.673756
M,JP,628,2015-08,103.779223
M,JP,628,2015-09,103.88469
M,JP,628,2015-10,103.88469
M,JP,628,2015-11,103.462823
M,JP,628,2015-12,103.462823
M,JP,628,2016-01,103.040956
M,JP,628,2016-02,103.146423
M,JP,628,2016-03,103.25189
M,JP,628,2016-04,103.462823
M,JP,628,2016-05,103.56829
M,JP,628,2016-06,103.462823
M,JP,628,2016-07,103.25189
M,JP,628,2016-08,103.25189
M,JP,628,2016-09,103.357356
M,JP,628,2016-10,103.990156
M,JP,628,2016-11,103.990156
M,JP,628,2016-12,103.779223
M,JP,628,2017-01,103.56829
M,JP,628,2017-02,103.462823
M,JP,628,2017-03,103.462823
M,JP,628,2017-04,103.88469
M,JP,628,2017-05,103.990156
M,JP,628,2017-06,103.88469
M,JP,628,2017-07,103.673756
M,JP,628,2017-08,103.88469
M,JP,628,2017-09,104.20109
M,JP,628,2017-10,104.20109
M,JP,628,2017-11,104.51749
M,JP,628,2017-12,104.83389
M,JP,628,2018-01,104.939357
M,JP,628,2018-02,104.939357
M,JP,628,2018-03,104.622957
M,JP,628,2018-04,104.51749
M,JP,628,2018-05,104.728423
M,JP,628,2018-06,104.622957
M,JP,628,2018-07,104.622957
M,JP,628,2018-08,105.255757
M,JP,628,2018-09,105.361223
M,JP,628,2018-10,105.677623
M,JP,628,2018-11,105.46669
M,JP,628,2018-12,105.15029
M,JP,628,2019-01,105.15029
M,JP,628,2019-02,105.15029
M,JP,628,2019-03,105.15029
M,JP,628,2019-04,105.46669
M,JP,628,2019-05,105.46669
M,JP,628,2019-06,105.255757
M,JP,628,2019-07,105.255757
M,JP,628,2019-08,105.46669
M,JP,628,2019-09,105.572157
M,JP,628,2019-10,105.888557
M,JP,628,2019-11,105.994024
M,JP,628,2019-12,105.994024
M,JP,628,2020-01,105.994024
M,JP,628,2020-02,105.78309
M,JP,628,2020-03,105.78309
M,JP,628,2020-04,105.677623
M,JP,628,2020-05,105.572157
M,JP,628,2020-06,105.361223
M,JP,628,2020-07,105.46669
M,JP,628,2020-08,105.572157
M,JP,628,2020-09,105.361223
M,JP,628,2020-10,105.255757
M,JP,628,2020-11,104.939357
M,JP,628,2020-12,104.728423
M,JP,628,2021-01,105.255757
M,JP,628,2021-02,105.255757
M,JP,628,2021-03,105.361223
M,JP,628,2021-04,104.51749
M,JP,628,2021-05,104.83389
M,JP,628,2021-06,104.939357
M,JP,628,2021-07,105.15029
M,JP,628,2021-08,105.15029
M,JP,628,2021-09,105.572157
M,JP,628,2021-10,105.361223
M,JP,628,2021-11,105.572157
M,JP,628,2021-12,105.572157
M,JP,628,2022-01,105.78309
M,JP,628,2022-02,106.204957
M,JP,628,2022-03,106.626824
M,JP,628,2022-04,107.04869
M,JP,628,2022-05,107.365091
M,JP,628,2022-06,107.365091
M,JP,628,2022-07,107.892424
M,JP,628,2022-08,108.314291
M,JP,628,2022-09,108.736157
M,JP,628,2022-10,109.368958
M,JP,628,2022-11,109.579891
M,JP,628,2022-12,109.790824
M,JP,628,2023-01,110.423625
M,JP,628,2023-02,109.685358
M,JP,628,2023-03,110.107224
M,JP,628,2023-04,110.845491
M,JP,628,2023-05,110.845491
M,JP,628,2023-06,110.950958
M,JP,628,2023-07,111.478291
M,JP,628,2023-08,111.689225
M,JP,628,2023-09,112.005625
M,JP,628,2023-10,112.954825
M,JP,628,2023-11,112.743892
M,JP,628,2023-12,112.638425
M,JP,628,2024-01,112.743892
M,JP,628,2024-02,112.743892
M,JP,628,2024-03,113.060292
M,JP,628,2024-04,113.587625
M,JP,628,2024-05,114.009492
M,JP,628,2024-06,114.114959
M,JP,628,2024-07,114.536825
M,JP,628,2024-08,115.064159
M,JP,628,2024-09,114.853226
M,JP,628,2024-10,115.486026
M,JP,628,2024-11,116.013359
M,JP,628,2024-12,116.751626
M,JP,628,2025-01,117.278959
M,JP,628,2025-02,116.857093
M,JP,628,2025-03,117.173493
M,JP,628,2025-04,117.595359
M,JP,628,2025-05,117.91176
M,JP,628,2025-06,117.806293
M,JP,628,2025-07,118.017226
M,JP,628,2025-08,118.22816
M,JP,628,2025-09,118.122693
M,JP,628,2025-10,118.966426
M,JP,628,2025-11,119.388293
M,JP,628,2025-12,119.17736
M,KR,628,2007-01,88.565055
M,KR,628,2007-02,89.168255
M,KR,628,2007-03,89.68578
M,KR,628,2007-04,90.029639
M,KR,628,2007-05,90.116472
M,KR,628,2007-06,90.116472
M,KR,628,2007-07,90.461489
M,KR,628,2007-08,90.547164
M,KR,628,2007-09,91.064689
M,KR,628,2007-10,91.236039
M,KR,628,2007-11,91.236039
M,KR,628,2007-12,91.581056
M,KR,628,2008-01,92.01059
M,KR,628,2008-02,92.356764
M,KR,628,2008-03,93.218148
M,KR,628,2008-04,93.735673
M,KR,628,2008-05,94.509065
M,KR,628,2008-06,95.112265
M,KR,628,2008-07,95.802299
M,KR,628,2008-08,95.62979
M,KR,628,2008-09,95.716623
M,KR,628,2008-10,95.62979
M,KR,628,2008-11,95.371607
M,KR,628,2008-12,95.371607
M,KR,628,2009-01,95.45844
M,KR,628,2009-02,96.147315
M,KR,628,2009-03,96.83619
M,KR,628,2009-04,97.093216
M,KR,628,2009-05,97.093216
M,KR,628,2009-06,97.007541
M,KR,628,2009-07,97.352558
M,KR,628,2009-08,97.697574
M,KR,628,2009-09,97.784407
M,KR,628,2009-10,97.525066
M,KR,628,2009-11,97.697574
M,KR,628,2009-12,98.042591
M,KR,628,2010-01,98.817141
M,KR,628,2010-02,99.016278
M,KR,628,2010-03,99.216573
M,KR,628,2010-04,99.616005
M,KR,628,2010-05,99.716731
M,KR,628,2010-06,99.616005
M,KR,628,2010-07,99.8163
M,KR,628,2010-08,100.317616
M,KR,628,2010-09,101.11648
M,KR,628,2010-10,101.11648
M,KR,628,2010-11,100.617479
M,KR,628,2010-12,101.016911
M,KR,628,2011-01,102.217523
M,KR,628,2011-02,102.916818
M,KR,628,2011-03,103.317408
M,KR,628,2011-04,103.418134
M,KR,628,2011-05,103.617271
M,KR,628,2011-06,103.817566
M,KR,628,2011-07,104.317724
M,KR,628,2011-08,105.018177
M,KR,628,2011-09,104.917451
M,KR,628,2011-10,104.718314
M,KR,628,2011-11,104.817882
M,KR,628,2011-12,105.217314
M,KR,628,2012-01,105.637586
M,KR,628,2012-02,106.038176
M,KR,628,2012-03,106.068278
M,KR,628,2012-04,106.057858
M,KR,628,2012-05,106.247733
M,KR,628,2012-06,106.097222
M,KR,628,2012-07,105.857563
M,KR,628,2012-08,106.347301
M,KR,628,2012-09,107.107959
M,KR,628,2012-10,106.907664
M,KR,628,2012-11,106.527914
M,KR,628,2012-12,106.717789
M,KR,628,2013-01,107.358038
M,KR,628,2013-02,107.716947
M,KR,628,2013-03,107.617379
M,KR,628,2013-04,107.468026
M,KR,628,2013-05,107.468026
M,KR,628,2013-06,107.337198
M,KR,628,2013-07,107.567595
M,KR,628,2013-08,107.948502
M,KR,628,2013-09,108.158059
M,KR,628,2013-10,107.828094
M,KR,628,2013-11,107.807254
M,KR,628,2013-12,107.938082
M,KR,628,2014-01,108.518127
M,KR,628,2014-02,108.80757
M,KR,628,2014-03,109.007865
M,KR,628,2014-04,109.078489
M,KR,628,2014-05,109.257944
M,KR,628,2014-06,109.117854
M,KR,628,2014-07,109.277626
M,KR,628,2014-08,109.468659
M,KR,628,2014-09,109.398035
M,KR,628,2014-10,109.068069
M,KR,628,2014-11,108.848092
M,KR,628,2014-12,108.837672
M,KR,628,2015-01,109.575174
M,KR,628,2015-02,109.510339
M,KR,628,2015-03,109.520759
M,KR,628,2015-04,109.554334
M,KR,628,2015-05,109.861144
M,KR,628,2015-06,109.883142
M,KR,628,2015-07,110.081121
M,KR,628,2015-08,110.235105
M,KR,628,2015-09,109.949135
M,KR,628,2015-10,109.949135
M,KR,628,2015-11,109.740736
M,KR,628,2015-12,110.069544
M,KR,628,2016-01,110.257103
M,KR,628,2016-02,110.729475
M,KR,628,2016-03,110.443505
M,KR,628,2016-04,110.651904
M,KR,628,2016-05,110.717897
M,KR,628,2016-06,110.695899
M,KR,628,2016-07,110.4875
M,KR,628,2016-08,110.772312
M,KR,628,2016-09,111.432243
M,KR,628,2016-10,111.585069
M,KR,628,2016-11,111.420665
M,KR,628,2016-12,111.542232
M,KR,628,2017-01,112.727792
M,KR,628,2017-02,113.03576
M,KR,628,2017-03,112.958189
M,KR,628,2017-04,112.815783
M,KR,628,2017-05,112.936191
M,KR,628,2017-06,112.695374
M,KR,628,2017-07,112.881776
M,KR,628,2017-08,113.528971
M,KR,628,2017-09,113.660958
M,KR,628,2017-10,113.550969
M,KR,628,2017-11,112.705794
M,KR,628,2017-12,113.112173
M,KR,628,2018-01,113.584544
M,KR,628,2018-02,114.451717
M,KR,628,2018-03,114.331309
M,KR,628,2018-04,114.539708
M,KR,628,2018-05,114.595281
M,KR,628,2018-06,114.363726
M,KR,628,2018-07,114.144907
M,KR,628,2018-08,115.154486
M,KR,628,2018-09,116.033236
M,KR,628,2018-10,115.824837
M,KR,628,2018-11,115.001659
M,KR,628,2018-12,114.605701
M,KR,628,2019-01,114.485292
M,KR,628,2019-02,114.979662
M,KR,628,2019-03,114.759685
M,KR,628,2019-04,115.176483
M,KR,628,2019-05,115.374463
M,KR,628,2019-06,115.188061
M,KR,628,2019-07,114.836098
M,KR,628,2019-08,115.111648
M,KR,628,2019-09,115.538866
M,KR,628,2019-10,115.824837
M,KR,628,2019-11,115.176483
M,KR,628,2019-12,115.452033
M,KR,628,2020-01,115.881567
M,KR,628,2020-02,115.962612
M,KR,628,2020-03,115.707901
M,KR,628,2020-04,115.198481
M,KR,628,2020-05,115.129015
M,KR,628,2020-06,115.441613
M,KR,628,2020-07,115.348992
M,KR,628,2020-08,115.997345
M,KR,628,2020-09,116.63412
M,KR,628,2020-10,115.985767
M,KR,628,2020-11,115.881567
M,KR,628,2020-12,116.159433
M,KR,628,2021-01,116.981452
M,KR,628,2021-02,117.60665
M,KR,628,2021-03,117.907671
M,KR,628,2021-04,118.06976
M,KR,628,2021-05,118.150804
M,KR,628,2021-06,118.150804
M,KR,628,2021-07,118.393936
M,KR,628,2021-08,118.961245
M,KR,628,2021-09,119.44751
M,KR,628,2021-10,119.65591
M,KR,628,2021-11,120.257952
M,KR,628,2021-12,120.454774
M,KR,628,2022-01,121.39257
M,KR,628,2022-02,122.052501
M,KR,628,2022-03,122.839787
M,KR,628,2022-04,123.684962
M,KR,628,2022-05,124.46067
M,KR,628,2022-06,125.28269
M,KR,628,2022-07,125.884732
M,KR,628,2022-08,125.768955
M,KR,628,2022-09,125.988932
M,KR,628,2022-10,126.382575
M,KR,628,2022-11,126.278375
M,KR,628,2022-12,126.498352
M,KR,628,2023-01,127.436149
M,KR,628,2023-02,127.73717
M,KR,628,2023-03,127.957147
M,KR,628,2023-04,128.24659
M,KR,628,2023-05,128.663389
M,KR,628,2023-06,128.698122
M,KR,628,2023-07,128.848633
M,KR,628,2023-08,129.994829
M,KR,628,2023-09,130.65476
M,KR,628,2023-10,131.141025
M,KR,628,2023-11,130.457938
M,KR,628,2023-12,130.515827
M,KR,628,2024-01,131.025247
M,KR,628,2024-02,131.731489
M,KR,628,2024-03,131.928311
M,KR,628,2024-04,131.997777
M,KR,628,2024-05,132.101977
M,KR,628,2024-06,131.800956
M,KR,628,2024-07,132.13671
M,KR,628,2024-08,132.611397
M,KR,628,2024-09,132.738752
M,KR,628,2024-10,132.785063
M,KR,628,2024-11,132.449309
M,KR,628,2024-12,133.039773
M,KR,628,2025-01,133.965992
M,KR,628,2025-02,134.394369
M,KR,628,2025-03,134.637501
M,KR,628,2025-04,134.741701
M,KR,628,2025-05,134.614346
M,KR,628,2025-06,134.660657
M,KR,628,2025-07,134.903789
M,KR,628,2025-08,134.822745
M,KR,628,2025-09,135.528987
M,KR,628,2025-10,135.945785
M,KR,628,2025-11,135.691075
M,KR,628,2025-12,136.119451
M,AU,628,2007-01,90.114464
M,AU,628,2007-02,90.114464
M,AU,628,2007-03,90.114464
M,AU,628,2007-04,91.259105
M,AU,628,2007-05,91.259105
M,AU,628,2007-06,91.259105
M,AU,628,2007-07,91.883455
M,AU,628,2007-08,91.883455
M,AU,628,2007-09,91.883455
M,AU,628,2007-10,92.715921
M,AU,628,2007-11,92.715921
M,AU,628,2007-12,92.715921
M,AU,628,2008-01,93.96462
M,AU,628,2008-02,93.96462
M,AU,628,2008-03,93.96462
M,AU,628,2008-04,95.317378
M,AU,628,2008-05,95.317378
M,AU,628,2008-06,95.317378
M,AU,628,2008-07,96.462019
M,AU,628,2008-08,96.462019
M,AU,628,2008-09,96.462019
M,AU,628,2008-10,96.149844
M,AU,628,2008-11,96.149844
M,AU,628,2008-12,96.149844
M,AU,628,2009-01,96.253902
M,AU,628,2009-02,96.253902
M,AU,628,2009-03,96.253902
M,AU,628,2009-04,96.670135
M,AU,628,2009-05,96.670135
M,AU,628,2009-06,96.670135
M,AU,628,2009-07,97.60666
M,AU,628,2009-08,97.60666
M,AU,628,2009-09,97.60666
M,AU,628,2009-10,98.126951
M,AU,628,2009-11,98.126951
M,AU,628,2009-12,98.126951
M,AU,628,2010-01,99.063476
M,AU,628,2010-02,99.063476
M,AU,628,2010-03,99.063476
M,AU,628,2010-04,99.687825
M,AU,628,2010-05,99.687825
M,AU,628,2010-06,99.687825
M,AU,628,2010-07,100.416233
M,AU,628,2010-08,100.416233
M,AU,628,2010-09,100.416233
M,AU,628,2010-10,100.832466
M,AU,628,2010-11,100.832466
M,AU,628,2010-12,100.832466
M,AU,628,2011-01,102.289282
M,AU,628,2011-02,102.289282
M,AU,628,2011-03,102.289282
M,AU,628,2011-04,103.225806
M,AU,628,2011-05,103.225806
M,AU,628,2011-06,103.225806
M,AU,628,2011-07,103.850156
M,AU,628,2011-08,103.850156
M,AU,628,2011-09,103.850156
M,AU,628,2011-10,103.850156
M,AU,628,2011-11,103.850156
M,AU,628,2011-12,103.850156
M,AU,628,2012-01,103.954214
M,AU,628,2012-02,103.954214
M,AU,628,2012-03,103.954214
M,AU,628,2012-04,104.474506
M,AU,628,2012-05,104.474506
M,AU,628,2012-06,104.474506
M,AU,628,2012-07,105.931322
M,AU,628,2012-08,105.931322
M,AU,628,2012-09,105.931322
M,AU,628,2012-10,106.139438
M,AU,628,2012-11,106.139438
M,AU,628,2012-12,106.139438
M,AU,628,2013-01,106.555671
M,AU,628,2013-02,106.555671
M,AU,628,2013-03,106.555671
M,AU,628,2013-04,106.971904
M,AU,628,2013-05,106.971904
M,AU,628,2013-06,106.971904
M,AU,628,2013-07,108.220604
M,AU,628,2013-08,108.220604
M,AU,628,2013-09,108.220604
M,AU,628,2013-10,109.05307
M,AU,628,2013-11,109.05307
M,AU,628,2013-12,109.05307
M,AU,628,2014-01,109.677419
M,AU,628,2014-02,109.677419
M,AU,628,2014-03,109.677419
M,AU,628,2014-04,110.197711
M,AU,628,2014-05,110.197711
M,AU,628,2014-06,110.197711
M,AU,628,2014-07,110.718002
M,AU,628,2014-08,110.718002
M,AU,628,2014-09,110.718002
M,AU,628,2014-10,110.926119
M,AU,628,2014-11,110.926119
M,AU,628,2014-12,110.926119
M,AU,628,2015-01,111.134235
M,AU,628,2015-02,111.134235
M,AU,628,2015-03,111.134235
M,AU,628,2015-04,111.862643
M,AU,628,2015-05,111.862643
M,AU,628,2015-06,111.862643
M,AU,628,2015-07,112.382934
M,AU,628,2015-08,112.382934
M,AU,628,2015-09,112.382934
M,AU,628,2015-10,112.799168
M,AU,628,2015-11,112.799168
M,AU,628,2015-12,112.799168
M,AU,628,2016-01,112.591051
M,AU,628,2016-02,112.591051
M,AU,628,2016-03,112.591051
M,AU,628,2016-04,113.007284
M,AU,628,2016-05,113.007284
M,AU,628,2016-06,113.007284
M,AU,628,2016-07,113.83975
M,AU,628,2016-08,113.83975
M,AU,628,2016-09,113.83975
M,AU,628,2016-10,114.4641
M,AU,628,2016-11,114.4641
M,AU,628,2016-12,114.4641
M,AU,628,2017-01,114.984391
M,AU,628,2017-02,114.984391
M,AU,628,2017-03,114.984391
M,AU,628,2017-04,115.192508
M,AU,628,2017-05,115.192508
M,AU,628,2017-06,115.192508
M,AU,628,2017-07,115.920916
M,AU,628,2017-08,115.920916
M,AU,628,2017-09,115.920916
M,AU,628,2017-10,116.649324
M,AU,628,2017-11,116.649324
M,AU,628,2017-12,116.649324
M,AU,628,2018-01,117.169615
M,AU,628,2018-02,117.169615
M,AU,628,2018-03,117.169615
M,AU,628,2018-04,117.585848
M,AU,628,2018-05,117.585848
M,AU,628,2018-06,117.585848
M,AU,628,2018-07,118.106139
M,AU,628,2018-08,118.106139
M,AU,628,2018-09,118.106139
M,AU,628,2018-10,118.730489
M,AU,628,2018-11,118.730489
M,AU,628,2018-12,118.730489
M,AU,628,2019-01,118.730489
M,AU,628,2019-02,118.730489
M,AU,628,2019-03,118.730489
M,AU,628,2019-04,119.458897
M,AU,628,2019-05,119.458897
M,AU,628,2019-06,119.458897
M,AU,628,2019-07,120.083247
M,AU,628,2019-08,120.083247
M,AU,628,2019-09,120.083247
M,AU,628,2019-10,120.915713
M,AU,628,2019-11,120.915713
M,AU,628,2019-12,120.915713
M,AU,628,2020-01,121.331946
M,AU,628,2020-02,121.331946
M,AU,628,2020-03,121.331946
M,AU,628,2020-04,119.042664
M,AU,628,2020-05,119.042664
M,AU,628,2020-06,119.042664
M,AU,628,2020-07,120.915713
M,AU,628,2020-08,120.915713
M,AU,628,2020-09,120.915713
M,AU,628,2020-10,121.956296
M,AU,628,2020-11,121.956296
M,AU,628,2020-12,121.956296
M,AU,628,2021-01,122.684703
M,AU,628,2021-02,122.684703
M,AU,628,2021-03,122.684703
M,AU,628,2021-04,123.621228
M,AU,628,2021-05,123.621228
M,AU,628,2021-06,123.621228
M,AU,628,2021-07,124.557752
M,AU,628,2021-08,124.557752
M,AU,628,2021-09,124.557752
M,AU,628,2021-10,126.222685
M,AU,628,2021-11,126.222685
M,AU,628,2021-12,126.222685
M,AU,628,2022-01,128.9282
M,AU,628,2022-02,128.9282
M,AU,628,2022-03,128.9282
M,AU,628,2022-04,131.217482
M,AU,628,2022-05,131.217482
M,AU,628,2022-06,131.217482
M,AU,628,2022-07,133.610822
M,AU,628,2022-08,133.610822
M,AU,628,2022-09,133.610822
M,AU,628,2022-10,136.108221
M,AU,628,2022-11,136.108221
M,AU,628,2022-12,136.108221
M,AU,628,2023-01,137.98127
M,AU,628,2023-02,137.98127
M,AU,628,2023-03,137.98127
M,AU,628,2023-04,139.125911
M,AU,628,2023-05,139.125911
M,AU,628,2023-06,139.125911
M,AU,628,2023-07,140.790843
M,AU,628,2023-08,140.790843
M,AU,628,2023-09,140.790843
M,AU,628,2023-10,141.623309
M,AU,628,2023-11,141.623309
M,AU,628,2023-12,141.623309
M,AU,628,2024-01,142.976067
M,AU,628,2024-02,142.976067
M,AU,628,2024-03,142.976067
M,AU,628,2024-04,144.432882
M,AU,628,2024-05,144.432882
M,AU,628,2024-06,144.432882
M,AU,628,2024-07,144.745057
M,AU,628,2024-08,144.745057
M,AU,628,2024-09,144.745057
M,AU,628,2024-10,145.057232
M,AU,628,2024-11,145.057232
M,AU,628,2024-12,145.057232
M,AU,628,2025-01,146.40999
M,AU,628,2025-02,146.40999
M,AU,628,2025-03,146.40999
M,AU,628,2025-04,147.450572
M,AU,628,2025-05,147.450572
M,AU,628,2025-06,147.450572
M,AU,628,2025-07,149.42768
M,AU,628,2025-08,149.42768
M,AU,628,2025-09,149.42768
