FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,DE,N,A,M,770,A,2009-Q2,86.0
Q,DE,N,A,M,770,A,2009-Q3,85.4
Q,DE,N,A,M,770,A,2009-Q4,85.7
Q,DE,N,A,M,770,A,2010-Q1,84.8
Q,DE,N,A,M,770,A,2010-Q2,85.0
Q,DE,N,A,M,770,A,2010-Q3,84.6
Q,DE,N,A,M,770,A,2010-Q4,83.4
Q,DE,N,A,M,770,A,2011-Q1,80.7
Q,DE,N,A,M,770,A,2011-Q2,80.3
Q,DE,N,A,M,770,A,2011-Q3,81.4
Q,DE,N,A,M,770,A,2011-Q4,81.9
Q,DE,N,A,M,770,A,2012-Q1,81.7
Q,DE,N,A,M,770,A,2012-Q2,82.0
Q,DE,N,A,M,770,A,2012-Q3,81.7
Q,DE,N,A,M,770,A,2012-Q4,81.5
Q,DE,N,A,M,770,A,2013-Q1,82.9
Q,DE,N,A,M,770,A,2013-Q2,83.6
Q,DE,N,A,M,770,A,2013-Q3,83.9
Q,DE,N,A,M,770,A,2013-Q4,84.1
Q,DE,N,A,M,770,A,2014-Q1,83.8
Q,DE,N,A,M,770,A,2014-Q2,84.1
Q,DE,N,A,M,770,A,2014-Q3,82.9
Q,DE,N,A,M,770,A,2014-Q4,79.3
Q,DE,N,A,M,770,A,2015-Q1,80.1
Q,DE,N,A,M,770,A,2015-Q2,80.2
Q,DE,N,A,M,770,A,2015-Q3,80.2
Q,DE,N,A,M,770,A,2015-Q4,80.0
Q,DE,N,A,M,770,A,2016-Q1,81.0
Q,DE,N,A,M,770,A,2016-Q2,81.3
Q,DE,N,A,M,770,A,2016-Q3,82.0
Q,DE,N,A,M,770,A,2016-Q4,82.3
Q,DE,N,A,M,770,A,2017-Q1,82.8
Q,DE,N,A,M,770,A,2017-Q2,82.3
Q,DE,N,A,M,770,A,2017-Q3,81.9
Q,DE,N,A,M,770,A,2017-Q4,82.1
Q,DE,N,A,M,770,A,2018-Q1,82.1
Q,DE,N,A,M,770,A,2018-Q2,83.3
Q,DE,N,A,M,770,A,2018-Q3,83.9
Q,DE,N,A,M,770,A,2018-Q4,83.3
Q,DE,N,A,M,770,A,2019-Q1,84.2
Q,DE,N,A,M,770,A,2019-Q2,85.0
Q,DE,N,A,M,770,A,2019-Q3,85.0
Q,DE,N,A,M,770,A,2019-Q4,85.2
Q,DE,N,A,M,770,A,2020-Q1,86.3
Q,DE,N,A,M,770,A,2020-Q2,90.3
Q,DE,N,A,M,770,A,2020-Q3,91.7
Q,DE,N,A,M,770,A,2020-Q4,92.6
Q,DE,N,A,M,770,A,2021-Q1,94.5
Q,DE,N,A,M,770,A,2021-Q2,92.7
Q,DE,N,A,M,770,A,2021-Q3,92.1
Q,DE,N,A,M,770,A,2021-Q4,92.1
Q,DE,N,A,M,770,A,2022-Q1,92.1
Q,DE,N,A,M,770,A,2022-Q2,92.0
Q,DE,N,A,M,770,A,2022-Q3,93.6
Q,DE,N,A,M,770,A,2022-Q4,92.8
Q,DE,N,A,M,770,A,2023-Q1,91.5
Q,DE,N,A,M,770,A,2023-Q2,90.7
Q,DE,N,A,M,770,A,2023-Q3,89.6
Q,DE,N,A,M,770,A,2023-Q4,89.0
Q,DE,N,A,M,770,A,2024-Q1,89.0
Q,DE,N,A,M,770,A,2024-Q2,89.1
Q,DE,N,A,M,770,A,2024-Q3,89.3
Q,DE,N,A,M,770,A,2024-Q4,88.9
Q,DE,N,A,M,770,A,2025-Q1,89.9
Q,DE,N,A,M,770,A,2025-Q2,89.7
Q,US,N,A,M,770,A,2007-Q1,68.1
Q,US,N,A,M,770,A,2007-Q2,69.7
Q,US,N,A,M,770,A,2007-Q3,71.0
Q,US,N,A,M,770,A,2007-Q4,72.2
Q,US,N,A,M,770,A,2008-Q1,73.0
Q,US,N,A,M,770,A,2008-Q2,73.9
Q,US,N,A,M,770,A,2008-Q3,74.4
Q,US,N,A,M,770,A,2008-Q4,74.8
Q,US,N,A,M,770,A,2009-Q1,74.6
Q,US,N,A,M,770,A,2009-Q2,74.7
Q,US,N,A,M,770,A,2009-Q3,74.2
Q,US,N,A,M,770,A,2009-Q4,72.8
Q,US,N,A,M,770,A,2010-Q1,72.1
Q,US,N,A,M,770,A,2010-Q2,70.9
Q,US,N,A,M,770,A,2010-Q3,70.3
Q,US,N,A,M,770,A,2010-Q4,69.1
Q,US,N,A,M,770,A,2011-Q1,68.6
Q,US,N,A,M,770,A,2011-Q2,68.4
Q,US,N,A,M,770,A,2011-Q3,68.4
Q,US,N,A,M,770,A,2011-Q4,68.5
Q,US,N,A,M,770,A,2012-Q1,68.3
Q,US,N,A,M,770,A,2012-Q2,68.3
Q,US,N,A,M,770,A,2012-Q3,68.7
Q,US,N,A,M,770,A,2012-Q4,69.3
Q,US,N,A,M,770,A,2013-Q1,69.1
Q,US,N,A,M,770,A,2013-Q2,69.6
Q,US,N,A,M,770,A,2013-Q3,70.1
Q,US,N,A,M,770,A,2013-Q4,70.1
Q,US,N,A,M,770,A,2014-Q1,70.7
Q,US,N,A,M,770,A,2014-Q2,71.0
Q,US,N,A,M,770,A,2014-Q3,71.2
Q,US,N,A,M,770,A,2014-Q4,71.9
Q,US,N,A,M,770,A,2015-Q1,72.3
