FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,US,H,A,M,770,A,2021-Q4,76.7
Q,US,H,A,M,770,A,2022-Q1,75.9
Q,US,H,A,M,770,A,2022-Q2,75.4
Q,US,H,A,M,770,A,2022-Q3,74.9
Q,US,H,A,M,770,A,2022-Q4,74.3
Q,US,H,A,M,770,A,2023-Q1,73.0
Q,US,H,A,M,770,A,2023-Q2,72.5
Q,US,H,A,M,770,A,2023-Q3,72.0
Q,US,H,A,M,770,A,2023-Q4,71.5
Q,US,H,A,M,770,A,2024-Q1,70.7
Q,US,H,A,M,770,A,2024-Q2,70.3
Q,US,H,A,M,770,A,2024-Q3,70.0
Q,US,H,A,M,770,A,2024-Q4,68.9
Q,US,H,A,M,770,A,2025-Q1,68.2
Q,US,H,A,M,770,A,2025-Q2,68.0
Q,KR,H,A,M,770,A,2007-Q1,65.1
Q,KR,H,A,M,770,A,2007-Q2,65.6
Q,KR,H,A,M,770,A,2007-Q3,65.9
Q,KR,H,A,M,770,A,2007-Q4,66.5
Q,KR,H,A,M,770,A,2008-Q1,66.8
Q,KR,H,A,M,770,A,2008-Q2,67.6
Q,KR,H,A,M,770,A,2008-Q3,67.9
Q,KR,H,A,M,770,A,2008-Q4,68.1
Q,KR,H,A,M,770,A,2009-Q1,67.6
Q,KR,H,A,M,770,A,2009-Q2,68.8
Q,KR,H,A,M,770,A,2009-Q3,69.4
Q,KR,H,A,M,770,A,2009-Q4,70.1
Q,KR,H,A,M,770,A,2010-Q1,69.7
Q,KR,H,A,M,770,A,2010-Q2,69.3
Q,KR,H,A,M,770,A,2010-Q3,69.6
Q,KR,H,A,M,770,A,2010-Q4,70.2
Q,KR,H,A,M,770,A,2011-Q1,70.2
Q,KR,H,A,M,770,A,2011-Q2,71.4
Q,KR,H,A,M,770,A,2011-Q3,71.9
Q,KR,H,A,M,770,A,2011-Q4,73.3
Q,KR,H,A,M,770,A,2012-Q1,73.0
Q,KR,H,A,M,770,A,2012-Q2,72.9
Q,KR,H,A,M,770,A,2012-Q3,73.1
Q,KR,H,A,M,770,A,2012-Q4,74.0
Q,KR,H,A,M,770,A,2013-Q1,73.3
Q,KR,H,A,M,770,A,2013-Q2,74.1
Q,KR,H,A,M,770,A,2013-Q3,74.1
Q,KR,H,A,M,770,A,2013-Q4,74.9
Q,KR,H,A,M,770,A,2014-Q1,74.5
Q,KR,H,A,M,770,A,2014-Q2,74.5
Q,KR,H,A,M,770,A,2014-Q3,75.5
Q,KR,H,A,M,770,A,2014-Q4,76.4
Q,KR,H,A,M,770,A,2015-Q1,76.4
Q,KR,H,A,M,770,A,2015-Q2,77.3
Q,KR,H,A,M,770,A,2015-Q3,78.2
Q,KR,H,A,M,770,A,2015-Q4,79.2
Q,KR,H,A,M,770,A,2016-Q1,79.3
Q,KR,H,A,M,770,A,2016-Q2,80.2
Q,KR,H,A,M,770,A,2016-Q3,81.4
Q,KR,H,A,M,770,A,2016-Q4,82.9
Q,KR,H,A,M,770,A,2017-Q1,82.9
Q,KR,H,A,M,770,A,2017-Q2,83.5
Q,KR,H,A,M,770,A,2017-Q3,84.1
Q,KR,H,A,M,770,A,2017-Q4,84.8
Q,KR,H,A,M,770,A,2018-Q1,85.1
Q,KR,H,A,M,770,A,2018-Q2,85.5
Q,KR,H,A,M,770,A,2018-Q3,86.2
Q,KR,H,A,M,770,A,2018-Q4,86.8
Q,KR,H,A,M,770,A,2019-Q1,86.7
Q,KR,H,A,M,770,A,2019-Q2,87.3
Q,KR,H,A,M,770,A,2019-Q3,88.3
Q,KR,H,A,M,770,A,2019-Q4,89.6
Q,KR,H,A,M,770,A,2020-Q1,90.0
Q,KR,H,A,M,770,A,2020-Q2,92.5
Q,KR,H,A,M,770,A,2020-Q3,94.7
Q,KR,H,A,M,770,A,2020-Q4,97.1
Q,KR,H,A,M,770,A,2021-Q1,98.3
Q,KR,H,A,M,770,A,2021-Q2,98.7
Q,KR,H,A,M,770,A,2021-Q3,99.1
Q,KR,H,A,M,770,A,2021-Q4,98.7
Q,KR,H,A,M,770,A,2022-Q1,97.9
Q,KR,H,A,M,770,A,2022-Q2,98.0
Q,KR,H,A,M,770,A,2022-Q3,97.6
Q,KR,H,A,M,770,A,2022-Q4,97.3
Q,KR,H,A,M,770,A,2023-Q1,94.1
Q,KR,H,A,M,770,A,2023-Q2,94.1
Q,KR,H,A,M,770,A,2023-Q3,94.0
Q,KR,H,A,M,770,A,2023-Q4,93.0
Q,KR,H,A,M,770,A,2024-Q1,91.2
Q,KR,H,A,M,770,A,2024-Q2,90.4
Q,KR,H,A,M,770,A,2024-Q3,90.1
Q,KR,H,A,M,770,A,2024-Q4,89.6
Q,KR,H,A,M,770,A,2025-Q1,89.5
Q,KR,H,A,M,770,A,2025-Q2,89.7
Q,JP,H,A,M,770,A,2007-Q1,60.9
Q,JP,H,A,M,770,A,2007-Q2,60.8
Q,JP,H,A,M,770,A,2007-Q3,60.2
Q,JP,H,A,M,770,A,2007-Q4,60.0
Q,JP,H,A,M,770,A,2008-Q1,59.8
Q,JP,H,A,M,770,A,2008-Q2,59.8
Q,JP,H,A,M,770,A,2008-Q3,59.9
Q,JP,H,A,M,770,A,2008-Q4,60.3
Q,JP,H,A,M,770,A,2009-Q1,61.3
Q,JP,H,A,M,770,A,2009-Q2,62.2
Q,JP,H,A,M,770,A,2009-Q3,63.0
Q,JP,H,A,M,770,A,2009-Q4,63.5
Q,JP,H,A,M,770,A,2010-Q1,63.0
Q,JP,H,A,M,770,A,2010-Q2,62.6
Q,JP,H,A,M,770,A,2010-Q3,61.7
Q,JP,H,A,M,770,A,2010-Q4,61.2
Q,JP,H,A,M,770,A,2011-Q1,61.1
Q,JP,H,A,M,770,A,2011-Q2,61.5
Q,JP,H,A,M,770,A,2011-Q3,61.6
Q,JP,H,A,M,770,A,2011-Q4,61.8
Q,JP,H,A,M,770,A,2012-Q1,61.4
Q,JP,H,A,M,770,A,2012-Q2,61.1
Q,JP,H,A,M,770,A,2012-Q3,61.1
Q,JP,H,A,M,770,A,2012-Q4,61.4
Q,JP,H,A,M,770,A,2013-Q1,61.8
Q,JP,H,A,M,770,A,2013-Q2,61.8
Q,JP,H,A,M,770,A,2013-Q3,61.4
Q,JP,H,A,M,770,A,2013-Q4,61.3
Q,JP,H,A,M,770,A,2014-Q1,61.2
Q,JP,H,A,M,770,A,2014-Q2,60.8
Q,JP,H,A,M,770,A,2014-Q3,60.7
Q,JP,H,A,M,770,A,2014-Q4,60.8
Q,JP,H,A,M,770,A,2015-Q1,60.5
Q,JP,H,A,M,770,A,2015-Q2,60.2
Q,JP,H,A,M,770,A,2015-Q3,59.7
Q,JP,H,A,M,770,A,2015-Q4,59.5
Q,JP,H,A,M,770,A,2016-Q1,59.3
Q,JP,H,A,M,770,A,2016-Q2,59.4
Q,JP,H,A,M,770,A,2016-Q3,59.5
Q,JP,H,A,M,770,A,2016-Q4,59.8
Q,JP,H,A,M,770,A,2017-Q1,60.0
Q,JP,H,A,M,770,A,2017-Q2,60.1
Q,JP,H,A,M,770,A,2017-Q3,60.0
Q,JP,H,A,M,770,A,2017-Q4,60.2
Q,JP,H,A,M,770,A,2018-Q1,60.3
Q,JP,H,A,M,770,A,2018-Q2,60.3
Q,JP,H,A,M,770,A,2018-Q3,60.6
Q,JP,H,A,M,770,A,2018-Q4,61.2
Q,JP,H,A,M,770,A,2019-Q1,61.5
Q,JP,H,A,M,770,A,2019-Q2,61.7
Q,JP,H,A,M,770,A,2019-Q3,61.8
Q,JP,H,A,M,770,A,2019-Q4,62.3
Q,JP,H,A,M,770,A,2020-Q1,62.7
Q,JP,H,A,M,770,A,2020-Q2,64.7
Q,JP,H,A,M,770,A,2020-Q3,66.1
Q,JP,H,A,M,770,A,2020-Q4,67.2
Q,JP,H,A,M,770,A,2021-Q1,67.8
Q,JP,H,A,M,770,A,2021-Q2,67.0
Q,JP,H,A,M,770,A,2021-Q3,66.9
Q,JP,H,A,M,770,A,2021-Q4,67.2
Q,JP,H,A,M,770,A,2022-Q1,67.1
Q,JP,H,A,M,770,A,2022-Q2,67.2
Q,JP,H,A,M,770,A,2022-Q3,67.3
Q,JP,H,A,M,770,A,2022-Q4,67.5
Q,JP,H,A,M,770,A,2023-Q1,66.9
Q,JP,H,A,M,770,A,2023-Q2,66.2
Q,JP,H,A,M,770,A,2023-Q3,65.5
Q,JP,H,A,M,770,A,2023-Q4,65.1
Q,JP,H,A,M,770,A,2024-Q1,65.2
Q,JP,H,A,M,770,A,2024-Q2,65.3
Q,JP,H,A,M,770,A,2024-Q3,64.9
Q,JP,H,A,M,770,A,2024-Q4,64.8
Q,JP,H,A,M,770,A,2025-Q1,64.5
Q,JP,H,A,M,770,A,2025-Q2,64.0
Q,CA,H,A,M,770,A,2007-Q1,76.8
Q,CA,H,A,M,770,A,2007-Q2,78.6
Q,CA,H,A,M,770,A,2007-Q3,80.0
Q,CA,H,A,M,770,A,2007-Q4,80.7
Q,CA,H,A,M,770,A,2008-Q1,80.8
Q,CA,H,A,M,770,A,2008-Q2,81.8
Q,CA,H,A,M,770,A,2008-Q3,82.4
Q,CA,H,A,M,770,A,2008-Q4,83.5
Q,CA,H,A,M,770,A,2009-Q1,85.4
Q,CA,H,A,M,770,A,2009-Q2,89.1
Q,CA,H,A,M,770,A,2009-Q3,92.9
Q,CA,H,A,M,770,A,2009-Q4,94.9
Q,CA,H,A,M,770,A,2010-Q1,94.2
Q,CA,H,A,M,770,A,2010-Q2,94.7
Q,CA,H,A,M,770,A,2010-Q3,94.8
Q,CA,H,A,M,770,A,2010-Q4,94.9
Q,CA,H,A,M,770,A,2011-Q1,94.2
Q,CA,H,A,M,770,A,2011-Q2,94.7
Q,CA,H,A,M,770,A,2011-Q3,94.7
Q,CA,H,A,M,770,A,2011-Q4,94.0
Q,CA,H,A,M,770,A,2012-Q1,93.4
Q,CA,H,A,M,770,A,2012-Q2,94.1
Q,CA,H,A,M,770,A,2012-Q3,94.9
Q,CA,H,A,M,770,A,2012-Q4,95.3
Q,CA,H,A,M,770,A,2013-Q1,94.8
Q,CA,H,A,M,770,A,2013-Q2,95.4
Q,CA,H,A,M,770,A,2013-Q3,95.7
Q,CA,H,A,M,770,A,2013-Q4,95.4
Q,CA,H,A,M,770,A,2014-Q1,94.7
Q,CA,H,A,M,770,A,2014-Q2,94.9
Q,CA,H,A,M,770,A,2014-Q3,95.2
Q,CA,H,A,M,770,A,2014-Q4,95.1
Q,CA,H,A,M,770,A,2015-Q1,95.5
Q,CA,H,A,M,770,A,2015-Q2,97.4
Q,CA,H,A,M,770,A,2015-Q3,99.3
Q,CA,H,A,M,770,A,2015-Q4,100.7
Q,CA,H,A,M,770,A,2016-Q1,101.2
Q,CA,H,A,M,770,A,2016-Q2,102.9
Q,CA,H,A,M,770,A,2016-Q3,104.0
Q,CA,H,A,M,770,A,2016-Q4,104.2
Q,CA,H,A,M,770,A,2017-Q1,103.8
Q,CA,H,A,M,770,A,2017-Q2,104.0
Q,CA,H,A,M,770,A,2017-Q3,104.1
Q,CA,H,A,M,770,A,2017-Q4,103.6
Q,CA,H,A,M,770,A,2018-Q1,102.9
Q,CA,H,A,M,770,A,2018-Q2,102.9
Q,CA,H,A,M,770,A,2018-Q3,102.8
Q,CA,H,A,M,770,A,2018-Q4,103.0
Q,CA,H,A,M,770,A,2019-Q1,102.5
Q,CA,H,A,M,770,A,2019-Q2,103.2
Q,CA,H,A,M,770,A,2019-Q3,103.9
Q,CA,H,A,M,770,A,2019-Q4,103.5
Q,CA,H,A,M,770,A,2020-Q1,103.8
Q,CA,H,A,M,770,A,2020-Q2,107.8
Q,CA,H,A,M,770,A,2020-Q3,110.5
Q,CA,H,A,M,770,A,2020-Q4,112.1
Q,CA,H,A,M,770,A,2021-Q1,110.9
Q,CA,H,A,M,770,A,2021-Q2,108.3
Q,CA,H,A,M,770,A,2021-Q3,107.1
Q,CA,H,A,M,770,A,2021-Q4,105.5
Q,CA,H,A,M,770,A,2022-Q1,103.5
Q,CA,H,A,M,770,A,2022-Q2,102.4
Q,CA,H,A,M,770,A,2022-Q3,101.1
Q,CA,H,A,M,770,A,2022-Q4,99.7
Q,CA,H,A,M,770,A,2023-Q1,98.7
Q,CA,H,A,M,770,A,2023-Q2,99.7
Q,CA,H,A,M,770,A,2023-Q3,99.9
Q,CA,H,A,M,770,A,2023-Q4,99.5
Q,CA,H,A,M,770,A,2024-Q1,98.6
Q,CA,H,A,M,770,A,2024-Q2,98.7
Q,CA,H,A,M,770,A,2024-Q3,99.0
Q,CA,H,A,M,770,A,2024-Q4,98.9
Q,CA,H,A,M,770,A,2025-Q1,97.9
Q,CA,H,A,M,770,A,2025-Q2,98.4
