FREQ,EER_TYPE,EER_BASKET,REF_AREA,TIME_PERIOD,OBS_VALUE
M,N,N,KR,2010-02,91.92
M,N,N,KR,2010-03,93.73
M,N,N,KR,2010-04,96.44
M,N,N,KR,2010-05,93.87
M,N,N,KR,2010-06,90.62
M,N,N,KR,2010-07,88.96
M,N,N,KR,2010-08,89.64
M,N,N,KR,2010-09,90.29
M,N,N,KR,2010-10,90.56
M,N,N,KR,2010-11,90.42
M,N,N,KR,2010-12,90.22
M,N,N,KR,2011-01,91.48
M,N,N,KR,2011-02,91.01
M,N,N,KR,2011-03,89.85
M,N,N,KR,2011-04,92.07
M,N,N,KR,2011-05,91.5
M,N,N,KR,2011-06,91.52
M,N,N,KR,2011-07,93.15
M,N,N,KR,2011-08,90.82
M,N,N,KR,2011-09,88.59
M,N,N,KR,2011-10,86.68
M,N,N,KR,2011-11,88.6
M,N,N,KR,2011-12,88.35
M,N,N,KR,2012-01,88.82
M,N,N,KR,2012-02,89.85
M,N,N,KR,2012-03,90.86
M,N,N,KR,2012-04,89.8
M,N,N,KR,2012-05,88.52
M,N,N,KR,2012-06,88.67
M,N,N,KR,2012-07,90.58
M,N,N,KR,2012-08,90.9
M,N,N,KR,2012-09,90.28
M,N,N,KR,2012-10,91.67
M,N,N,KR,2012-11,94.18
M,N,N,KR,2012-12,95.32
M,N,N,KR,2013-01,97.52
M,N,N,KR,2013-02,97.0
M,N,N,KR,2013-03,97.05
M,N,N,KR,2013-04,96.08
M,N,N,KR,2013-05,97.95
M,N,N,KR,2013-06,94.75
M,N,N,KR,2013-07,96.58
M,N,N,KR,2013-08,96.49
M,N,N,KR,2013-09,99.41
M,N,N,KR,2013-10,99.76
M,N,N,KR,2013-11,101.2
M,N,N,KR,2013-12,102.5
M,N,N,KR,2014-01,101.91
M,N,N,KR,2014-02,101.1
M,N,N,KR,2014-03,100.8
M,N,N,KR,2014-04,103.35
M,N,N,KR,2014-05,105.08
M,N,N,KR,2014-06,106.0
M,N,N,KR,2014-07,105.79
M,N,N,KR,2014-08,106.39
M,N,N,KR,2014-09,107.43
M,N,N,KR,2014-10,105.83
M,N,N,KR,2014-11,104.71
M,N,N,KR,2014-12,105.79
M,N,N,KR,2015-01,108.95
M,N,N,KR,2015-02,108.69
M,N,N,KR,2015-03,109.59
M,N,N,KR,2015-04,111.95
M,N,N,KR,2015-05,109.93
M,N,N,KR,2015-06,108.59
M,N,N,KR,2015-07,106.39
M,N,N,KR,2015-08,103.59
M,N,N,KR,2015-09,102.63
M,N,N,KR,2015-10,105.99
M,N,N,KR,2015-11,107.2
M,N,N,KR,2015-12,104.92
M,N,N,KR,2016-01,102.44
M,N,N,KR,2016-02,99.8
M,N,N,KR,2016-03,101.75
M,N,N,KR,2016-04,103.32
M,N,N,KR,2016-05,100.96
M,N,N,KR,2016-06,101.1
M,N,N,KR,2016-07,103.71
M,N,N,KR,2016-08,105.38
M,N,N,KR,2016-09,105.69
M,N,N,KR,2016-10,105.34
M,N,N,KR,2016-11,103.8
M,N,N,KR,2016-12,104.4
M,N,N,KR,2017-01,104.09
M,N,N,KR,2017-02,106.72
M,N,N,KR,2017-03,107.47
M,N,N,KR,2017-04,106.65
M,N,N,KR,2017-05,106.75
M,N,N,KR,2017-06,105.39
M,N,N,KR,2017-07,104.52
M,N,N,KR,2017-08,103.34
M,N,N,KR,2017-09,102.95
M,N,N,KR,2017-10,104.05
M,N,N,KR,2017-11,107.09
M,N,N,KR,2017-12,108.46
M,N,N,KR,2018-01,108.29
M,N,N,KR,2018-02,105.96
M,N,N,KR,2018-03,106.41
M,N,N,KR,2018-04,107.18
M,N,N,KR,2018-05,108.51
M,N,N,KR,2018-06,107.39
M,N,N,KR,2018-07,105.14
M,N,N,KR,2018-08,105.75
M,N,N,KR,2018-09,105.77
M,N,N,KR,2018-10,105.42
M,N,N,KR,2018-11,106.3
M,N,N,KR,2018-12,106.46
M,N,N,KR,2019-01,105.69
M,N,N,KR,2019-02,106.08
M,N,N,KR,2019-03,105.49
M,N,N,KR,2019-04,104.84
M,N,N,KR,2019-05,101.3
M,N,N,KR,2019-06,101.48
M,N,N,KR,2019-07,101.34
M,N,N,KR,2019-08,98.71
M,N,N,KR,2019-09,100.43
M,N,N,KR,2019-10,101.18
M,N,N,KR,2019-11,102.51
M,N,N,KR,2019-12,101.69
M,N,N,KR,2020-01,102.24
M,N,N,KR,2020-02,100.83
M,N,N,KR,2020-03,98.55
M,N,N,KR,2020-04,98.78
M,N,N,KR,2020-05,97.9
M,N,N,KR,2020-06,98.42
M,N,N,KR,2020-07,98.22
M,N,N,KR,2020-08,97.87
M,N,N,KR,2020-09,98.6
M,N,N,KR,2020-10,101.32
M,N,N,KR,2020-11,103.39
M,N,N,KR,2020-12,103.88
M,N,N,KR,2021-01,103.26
M,N,N,KR,2021-02,102.55
M,N,N,KR,2021-03,102.2
M,N,N,KR,2021-04,103.24
M,N,N,KR,2021-05,102.01
M,N,N,KR,2021-06,102.54
M,N,N,KR,2021-07,101.41
M,N,N,KR,2021-08,100.1
M,N,N,KR,2021-09,99.11
M,N,N,KR,2021-10,99.3
M,N,N,KR,2021-11,99.84
M,N,N,KR,2021-12,100.27
M,N,N,KR,2022-01,99.25
M,N,N,KR,2022-02,99.2
M,N,N,KR,2022-03,98.94
M,N,N,KR,2022-04,99.87
M,N,N,KR,2022-05,99.05
M,N,N,KR,2022-06,99.02
M,N,N,KR,2022-07,98.52
M,N,N,KR,2022-08,97.4
M,N,N,KR,2022-09,94.73
M,N,N,KR,2022-10,93.78
M,N,N,KR,2022-11,96.34
M,N,N,KR,2022-12,98.33
M,N,N,KR,2023-01,100.7
M,N,N,KR,2023-02,98.74
M,N,N,KR,2023-03,96.96
M,N,N,KR,2023-04,94.89
M,N,N,KR,2023-05,95.42
M,N,N,KR,2023-06,98.37
M,N,N,KR,2023-07,98.72
M,N,N,KR,2023-08,97.09
M,N,N,KR,2023-09,97.57
M,N,N,KR,2023-10,97.05
M,N,N,KR,2023-11,99.39
M,N,N,KR,2023-12,97.99
M,N,N,KR,2024-01,96.65
M,N,N,KR,2024-02,97.25
M,N,N,KR,2024-03,97.09
M,N,N,KR,2024-04,95.78
M,N,N,KR,2024-05,96.05
M,N,N,KR,2024-06,95.26
M,N,N,KR,2024-07,94.94
M,N,N,KR,2024-08,94.81
M,N,N,KR,2024-09,95.3
M,N,N,KR,2024-10,94.78
M,N,N,KR,2024-11,94.1
M,N,N,KR,2024-12,91.8
M,N,N,KR,2025-01,91.89
M,N,N,KR,2025-02,91.41
M,N,N,KR,2025-03,89.13
M,N,N,KR,2025-04,88.29
M,N,N,KR,2025-05,90.64
M,N,N,KR,2025-06,91.43
M,N,N,KR,2025-07,90.52
M,N,N,KR,2025-08,90.19
M,N,N,KR,2025-09,89.79
M,N,N,KR,2025-10,88.69
M,N,N,KR,2025-11,87.32
M,N,N,KR,2025-12,86.65
M,N,N,KR,2026-01,87.06
M,N,N,IT,2007-01,102.45
M,N,N,IT,2007-02,102.63
M,N,N,IT,2007-03,102.87
M,N,N,IT,2007-04,103.25
M,N,N,IT,2007-05,103.32
M,N,N,IT,2007-06,103.17
M,N,N,IT,2007-07,103.43
M,N,N,IT,2007-08,103.25
M,N,N,IT,2007-09,103.61
M,N,N,IT,2007-10,104.01
M,N,N,IT,2007-11,104.5
M,N,N,IT,2007-12,104.66
M,N,N,IT,2008-01,104.8
M,N,N,IT,2008-02,104.73
M,N,N,IT,2008-03,105.51
M,N,N,IT,2008-04,106.06
M,N,N,IT,2008-05,106.02
M,N,N,IT,2008-06,106.09
M,N,N,IT,2008-07,106.34
M,N,N,IT,2008-08,105.69
M,N,N,IT,2008-09,105.13
M,N,N,IT,2008-10,103.87
M,N,N,IT,2008-11,103.55
M,N,N,IT,2008-12,104.9
M,N,N,IT,2009-01,104.55
M,N,N,IT,2009-02,104.02
M,N,N,IT,2009-03,104.89
M,N,N,IT,2009-04,104.68
M,N,N,IT,2009-05,104.78
M,N,N,IT,2009-06,105.07
M,N,N,IT,2009-07,105.12
M,N,N,IT,2009-08,105.17
M,N,N,IT,2009-09,105.46
M,N,N,IT,2009-10,105.74
M,N,N,IT,2009-11,105.67
M,N,N,IT,2009-12,105.34
M,N,N,IT,2010-01,104.67
M,N,N,IT,2010-02,103.85
M,N,N,IT,2010-03,103.7
M,N,N,IT,2010-04,103.27
M,N,N,IT,2010-05,102.11
M,N,N,IT,2010-06,101.34
M,N,N,IT,2010-07,101.86
M,N,N,IT,2010-08,101.74
M,N,N,IT,2010-09,101.81
M,N,N,IT,2010-10,103.0
M,N,N,IT,2010-11,102.57
M,N,N,IT,2010-12,101.73
M,N,N,IT,2011-01,101.75
M,N,N,IT,2011-02,102.19
M,N,N,IT,2011-03,102.74
M,N,N,IT,2011-04,103.4
M,N,N,IT,2011-05,102.96
M,N,N,IT,2011-06,102.9
M,N,N,IT,2011-07,102.45
M,N,N,IT,2011-08,102.23
M,N,N,IT,2011-09,101.94
M,N,N,IT,2011-10,102.06
M,N,N,IT,2011-11,101.81
M,N,N,IT,2011-12,101.2
M,N,N,IT,2012-01,100.53
M,N,N,IT,2012-02,100.95
M,N,N,IT,2012-03,101.1
M,N,N,IT,2012-04,100.92
M,N,N,IT,2012-05,100.3
M,N,N,IT,2012-06,99.94
M,N,N,IT,2012-07,99.32
M,N,N,IT,2012-08,99.36
M,N,N,IT,2012-09,100.09
M,N,N,IT,2012-10,100.35
M,N,N,IT,2012-11,100.15
M,N,N,IT,2012-12,100.71
M,N,N,IT,2013-01,101.37
M,N,N,IT,2013-02,101.9
M,N,N,IT,2013-03,101.41
M,N,N,IT,2013-04,101.56
M,N,N,IT,2013-05,101.74
M,N,N,IT,2013-06,102.01
M,N,N,IT,2013-07,102.05
M,N,N,IT,2013-08,102.29
M,N,N,IT,2013-09,102.16
M,N,N,IT,2013-10,102.49
M,N,N,IT,2013-11,102.36
M,N,N,IT,2013-12,102.8
M,N,N,IT,2014-01,102.71
M,N,N,IT,2014-02,102.67
M,N,N,IT,2014-03,102.96
M,N,N,IT,2014-04,102.83
M,N,N,IT,2014-05,102.57
M,N,N,IT,2014-06,102.25
M,N,N,IT,2014-07,102.08
M,N,N,IT,2014-08,101.82
M,N,N,IT,2014-09,101.31
M,N,N,IT,2014-10,101.07
M,N,N,IT,2014-11,101.11
M,N,N,IT,2014-12,101.06
M,N,N,IT,2015-01,99.37
M,N,N,IT,2015-02,98.61
M,N,N,IT,2015-03,97.61
M,N,N,IT,2015-04,97.32
M,N,N,IT,2015-05,97.95
M,N,N,IT,2015-06,98.24
M,N,N,IT,2015-07,97.93
M,N,N,IT,2015-08,98.53
M,N,N,IT,2015-09,98.85
M,N,N,IT,2015-10,98.74
M,N,N,IT,2015-11,97.72
M,N,N,IT,2015-12,98.18
M,N,N,IT,2016-01,98.48
M,N,N,IT,2016-02,98.99
M,N,N,IT,2016-03,98.77
M,N,N,IT,2016-04,99.03
M,N,N,IT,2016-05,99.02
M,N,N,IT,2016-06,98.77
M,N,N,IT,2016-07,98.76
M,N,N,IT,2016-08,98.94
M,N,N,IT,2016-09,98.98
M,N,N,IT,2016-10,99.04
M,N,N,IT,2016-11,98.66
M,N,N,IT,2016-12,98.28
M,N,N,IT,2017-01,98.41
M,N,N,IT,2017-02,98.18
M,N,N,IT,2017-03,98.39
M,N,N,IT,2017-04,98.27
M,N,N,IT,2017-05,99.11
M,N,N,IT,2017-06,99.51
M,N,N,IT,2017-07,100.11
M,N,N,IT,2017-08,100.8
M,N,N,IT,2017-09,100.91
M,N,N,IT,2017-10,100.76
M,N,N,IT,2017-11,100.75
M,N,N,IT,2017-12,100.9
M,N,N,IT,2018-01,101.33
M,N,N,IT,2018-02,101.49
M,N,N,IT,2018-03,101.52
M,N,N,IT,2018-04,101.49
M,N,N,IT,2018-05,100.82
M,N,N,IT,2018-06,100.56
M,N,N,IT,2018-07,100.79
M,N,N,IT,2018-08,100.54
M,N,N,IT,2018-09,100.7
M,N,N,IT,2018-10,100.42
M,N,N,IT,2018-11,100.17
M,N,N,IT,2018-12,100.26
M,N,N,IT,2019-01,100.15
M,N,N,IT,2019-02,100.03
M,N,N,IT,2019-03,99.89
M,N,N,IT,2019-04,99.83
M,N,N,IT,2019-05,99.9
M,N,N,IT,2019-06,100.05
M,N,N,IT,2019-07,99.89
M,N,N,IT,2019-08,99.84
M,N,N,IT,2019-09,99.46
M,N,N,IT,2019-10,99.49
M,N,N,IT,2019-11,99.33
M,N,N,IT,2019-12,99.33
M,N,N,IT,2020-01,99.24
M,N,N,IT,2020-02,98.91
M,N,N,IT,2020-03,99.68
M,N,N,IT,2020-04,99.19
M,N,N,IT,2020-05,99.25
M,N,N,IT,2020-06,99.89
M,N,N,IT,2020-07,100.21
M,N,N,IT,2020-08,100.77
M,N,N,IT,2020-09,100.75
M,N,N,IT,2020-10,100.59
M,N,N,IT,2020-11,100.51
M,N,N,IT,2020-12,101.02
M,N,N,IT,2021-01,100.89
M,N,N,IT,2021-02,100.72
M,N,N,IT,2021-03,100.53
M,N,N,IT,2021-04,100.63
M,N,N,IT,2021-05,100.87
M,N,N,IT,2021-06,100.7
M,N,N,IT,2021-07,100.4
M,N,N,IT,2021-08,100.28
M,N,N,IT,2021-09,100.36
M,N,N,IT,2021-10,99.98
M,N,N,IT,2021-11,99.62
M,N,N,IT,2021-12,99.45
M,N,N,IT,2022-01,99.41
M,N,N,IT,2022-02,99.56
M,N,N,IT,2022-03,98.99
M,N,N,IT,2022-04,98.8
M,N,N,IT,2022-05,98.73
M,N,N,IT,2022-06,98.88
M,N,N,IT,2022-07,98.05
M,N,N,IT,2022-08,97.79
M,N,N,IT,2022-09,97.95
M,N,N,IT,2022-10,98.11
M,N,N,IT,2022-11,98.56
M,N,N,IT,2022-12,99.05
M,N,N,IT,2023-01,99.31
M,N,N,IT,2023-02,99.32
M,N,N,IT,2023-03,99.43
M,N,N,IT,2023-04,99.91
M,N,N,IT,2023-05,99.76
M,N,N,IT,2023-06,99.69
M,N,N,IT,2023-07,100.01
M,N,N,IT,2023-08,99.95
M,N,N,IT,2023-09,99.65
M,N,N,IT,2023-10,99.51
M,N,N,IT,2023-11,99.93
M,N,N,IT,2023-12,99.74
M,N,N,IT,2024-01,99.76
M,N,N,IT,2024-02,99.67
M,N,N,IT,2024-03,99.94
M,N,N,IT,2024-04,99.95
M,N,N,IT,2024-05,100.15
M,N,N,IT,2024-06,99.92
M,N,N,IT,2024-07,100.14
M,N,N,IT,2024-08,100.08
M,N,N,IT,2024-09,100.02
M,N,N,IT,2024-10,99.82
M,N,N,IT,2024-11,99.47
M,N,N,IT,2024-12,99.26
M,N,N,IT,2025-01,99.22
M,N,N,IT,2025-02,99.13
M,N,N,IT,2025-03,99.93
M,N,N,IT,2025-04,100.58
M,N,N,IT,2025-05,100.4
M,N,N,IT,2025-06,100.81
M,N,N,IT,2025-07,101.26
M,N,N,IT,2025-08,101.29
M,N,N,IT,2025-09,101.46
M,N,N,IT,2025-10,101.42
M,N,N,IT,2025-11,101.52
M,N,N,IT,2025-12,101.76
M,N,N,IT,2026-01,101.7
M,N,N,US,2007-01,91.58
M,N,N,US,2007-02,91.34
M,N,N,US,2007-03,90.49
M,N,N,US,2007-04,89.14
M,N,N,US,2007-05,88.63
M,N,N,US,2007-06,88.41
M,N,N,US,2007-07,87.0
M,N,N,US,2007-08,87.01
M,N,N,US,2007-09,85.43
M,N,N,US,2007-10,83.39
M,N,N,US,2007-11,81.48
M,N,N,US,2007-12,82.98
M,N,N,US,2008-01,82.36
M,N,N,US,2008-02,81.84
M,N,N,US,2008-03,79.38
M,N,N,US,2008-04,79.49
M,N,N,US,2008-05,80.11
M,N,N,US,2008-06,80.73
M,N,N,US,2008-07,80.11
M,N,N,US,2008-08,83.47
M,N,N,US,2008-09,85.46
M,N,N,US,2008-10,90.97
M,N,N,US,2008-11,93.93
M,N,N,US,2008-12,91.67
M,N,N,US,2009-01,91.94
M,N,N,US,2009-02,94.42
M,N,N,US,2009-03,95.05
M,N,N,US,2009-04,93.14
M,N,N,US,2009-05,89.27
M,N,N,US,2009-06,87.53
M,N,N,US,2009-07,87.04
M,N,N,US,2009-08,85.68
M,N,N,US,2009-09,84.24
M,N,N,US,2009-10,82.74
M,N,N,US,2009-11,82.25
M,N,N,US,2009-12,83.02
M,N,N,US,2010-01,83.54
M,N,N,US,2010-02,85.28
M,N,N,US,2010-03,84.95
M,N,N,US,2010-04,85.02
M,N,N,US,2010-05,88.31
M,N,N,US,2010-06,89.23
M,N,N,US,2010-07,86.91
M,N,N,US,2010-08,85.82
M,N,N,US,2010-09,84.87
M,N,N,US,2010-10,81.77
M,N,N,US,2010-11,82.24
M,N,N,US,2010-12,83.28
M,N,N,US,2011-01,82.23
M,N,N,US,2011-02,81.33
M,N,N,US,2011-03,80.21
M,N,N,US,2011-04,78.79
M,N,N,US,2011-05,78.71
M,N,N,US,2011-06,78.67
M,N,N,US,2011-07,78.13
M,N,N,US,2011-08,78.03
M,N,N,US,2011-09,80.39
M,N,N,US,2011-10,81.21
M,N,N,US,2011-11,81.69
M,N,N,US,2011-12,82.69
M,N,N,US,2012-01,82.85
M,N,N,US,2012-02,81.68
M,N,N,US,2012-03,82.35
M,N,N,US,2012-04,82.21
M,N,N,US,2012-05,83.46
M,N,N,US,2012-06,84.59
M,N,N,US,2012-07,84.63
M,N,N,US,2012-08,83.68
M,N,N,US,2012-09,81.99
M,N,N,US,2012-10,81.89
M,N,N,US,2012-11,82.68
M,N,N,US,2012-12,82.11
M,N,N,US,2013-01,82.65
M,N,N,US,2013-02,83.75
M,N,N,US,2013-03,85.5
M,N,N,US,2013-04,85.64
M,N,N,US,2013-05,86.34
M,N,N,US,2013-06,85.72
M,N,N,US,2013-07,86.64
M,N,N,US,2013-08,85.69
M,N,N,US,2013-09,85.27
M,N,N,US,2013-10,84.15
M,N,N,US,2013-11,85.07
M,N,N,US,2013-12,85.33
M,N,N,US,2014-01,86.26
M,N,N,US,2014-02,86.12
M,N,N,US,2014-03,85.81
M,N,N,US,2014-04,85.38
M,N,N,US,2014-05,85.13
M,N,N,US,2014-06,85.34
M,N,N,US,2014-07,85.18
M,N,N,US,2014-08,86.41
M,N,N,US,2014-09,88.45
M,N,N,US,2014-10,89.91
M,N,N,US,2014-11,92.11
M,N,N,US,2014-12,93.59
M,N,N,US,2015-01,96.51
M,N,N,US,2015-02,98.32
M,N,N,US,2015-03,100.76
M,N,N,US,2015-04,100.0
M,N,N,US,2015-05,98.26
M,N,N,US,2015-06,98.93
M,N,N,US,2015-07,100.97
M,N,N,US,2015-08,101.51
M,N,N,US,2015-09,101.4
M,N,N,US,2015-10,100.62
M,N,N,US,2015-11,103.29
M,N,N,US,2015-12,103.62
M,N,N,US,2016-01,104.83
M,N,N,US,2016-02,102.93
M,N,N,US,2016-03,101.21
M,N,N,US,2016-04,98.82
M,N,N,US,2016-05,99.27
M,N,N,US,2016-06,99.01
M,N,N,US,2016-07,99.92
M,N,N,US,2016-08,98.64
M,N,N,US,2016-09,98.92
M,N,N,US,2016-10,100.7
M,N,N,US,2016-11,102.79
M,N,N,US,2016-12,104.86
M,N,N,US,2017-01,104.11
M,N,N,US,2017-02,102.95
M,N,N,US,2017-03,103.3
M,N,N,US,2017-04,102.72
M,N,N,US,2017-05,101.86
M,N,N,US,2017-06,100.59
M,N,N,US,2017-07,98.68
M,N,N,US,2017-08,97.18
M,N,N,US,2017-09,96.18
M,N,N,US,2017-10,97.68
M,N,N,US,2017-11,97.86
M,N,N,US,2017-12,97.33
M,N,N,US,2018-01,94.92
M,N,N,US,2018-02,94.23
M,N,N,US,2018-03,94.64
M,N,N,US,2018-04,94.77
M,N,N,US,2018-05,97.17
M,N,N,US,2018-06,98.31
M,N,N,US,2018-07,98.87
M,N,N,US,2018-08,99.27
M,N,N,US,2018-09,98.9
M,N,N,US,2018-10,99.74
M,N,N,US,2018-11,100.49
M,N,N,US,2018-12,100.75
M,N,N,US,2019-01,99.92
M,N,N,US,2019-02,100.13
M,N,N,US,2019-03,100.66
M,N,N,US,2019-04,101.1
M,N,N,US,2019-05,101.74
M,N,N,US,2019-06,100.77
M,N,N,US,2019-07,100.76
M,N,N,US,2019-08,101.63
M,N,N,US,2019-09,101.95
M,N,N,US,2019-10,101.53
M,N,N,US,2019-11,101.4
M,N,N,US,2019-12,100.92
M,N,N,US,2020-01,100.69
M,N,N,US,2020-02,102.24
M,N,N,US,2020-03,103.08
M,N,N,US,2020-04,104.01
M,N,N,US,2020-05,103.62
M,N,N,US,2020-06,101.26
M,N,N,US,2020-07,100.09
M,N,N,US,2020-08,97.91
M,N,N,US,2020-09,97.95
M,N,N,US,2020-10,97.66
M,N,N,US,2020-11,96.72
M,N,N,US,2020-12,94.77
M,N,N,US,2021-01,94.46
M,N,N,US,2021-02,94.83
M,N,N,US,2021-03,95.99
M,N,N,US,2021-04,95.59
M,N,N,US,2021-05,94.2
M,N,N,US,2021-06,94.79
M,N,N,US,2021-07,96.43
M,N,N,US,2021-08,96.73
M,N,N,US,2021-09,96.98
M,N,N,US,2021-10,97.55
M,N,N,US,2021-11,98.6
M,N,N,US,2021-12,99.48
M,N,N,US,2022-01,99.2
M,N,N,US,2022-02,99.38
M,N,N,US,2022-03,101.17
M,N,N,US,2022-04,103.06
M,N,N,US,2022-05,105.43
M,N,N,US,2022-06,106.14
M,N,N,US,2022-07,108.66
M,N,N,US,2022-08,108.6
M,N,N,US,2022-09,112.44
M,N,N,US,2022-10,114.56
M,N,N,US,2022-11,110.86
M,N,N,US,2022-12,107.73
M,N,N,US,2023-01,105.9
M,N,N,US,2023-02,106.62
M,N,N,US,2023-03,107.46
M,N,N,US,2023-04,106.01
M,N,N,US,2023-05,106.82
M,N,N,US,2023-06,106.82
M,N,N,US,2023-07,105.53
M,N,N,US,2023-08,107.49
M,N,N,US,2023-09,109.12
M,N,N,US,2023-10,110.41
M,N,N,US,2023-11,108.9
M,N,N,US,2023-12,106.89
M,N,N,US,2024-01,107.24
M,N,N,US,2024-02,108.34
M,N,N,US,2024-03,108.25
M,N,N,US,2024-04,109.98
M,N,N,US,2024-05,109.79
M,N,N,US,2024-06,110.16
M,N,N,US,2024-07,109.83
M,N,N,US,2024-08,107.48
M,N,N,US,2024-09,106.16
M,N,N,US,2024-10,108.31
M,N,N,US,2024-11,110.76
M,N,N,US,2024-12,112.4
M,N,N,US,2025-01,113.79
M,N,N,US,2025-02,112.66
M,N,N,US,2025-03,110.67
M,N,N,US,2025-04,107.4
M,N,N,US,2025-05,106.21
M,N,N,US,2025-06,104.63
M,N,N,US,2025-07,104.31
M,N,N,US,2025-08,105.03
M,N,N,US,2025-09,104.68
M,N,N,US,2025-10,105.98
M,N,N,US,2025-11,107.1
M,N,N,US,2025-12,106.04
M,N,N,US,2026-01,105.82
M,N,N,CA,2007-01,111.67
M,N,N,CA,2007-02,112.09
M,N,N,CA,2007-03,112.0
M,N,N,CA,2007-04,115.04
M,N,N,CA,2007-05,119.33
M,N,N,CA,2007-06,122.86
M,N,N,CA,2007-07,123.96
M,N,N,CA,2007-08,123.04
M,N,N,CA,2007-09,126.33
M,N,N,CA,2007-10,132.43
M,N,N,CA,2007-11,133.19
M,N,N,CA,2007-12,128.36
M,N,N,CA,2008-01,127.18
M,N,N,CA,2008-02,128.33
M,N,N,CA,2008-03,126.99
M,N,N,CA,2008-04,125.12
M,N,N,CA,2008-05,127.53
M,N,N,CA,2008-06,125.44
M,N,N,CA,2008-07,125.51
M,N,N,CA,2008-08,122.1
M,N,N,CA,2008-09,122.5
M,N,N,CA,2008-10,111.57
M,N,N,CA,2008-11,108.74
M,N,N,CA,2008-12,106.26
M,N,N,CA,2009-01,107.2
M,N,N,CA,2009-02,106.28
M,N,N,CA,2009-03,105.04
M,N,N,CA,2009-04,107.57
M,N,N,CA,2009-05,113.59
M,N,N,CA,2009-06,115.71
M,N,N,CA,2009-07,115.61
M,N,N,CA,2009-08,119.05
M,N,N,CA,2009-09,119.11
M,N,N,CA,2009-10,121.75
M,N,N,CA,2009-11,120.81
M,N,N,CA,2009-12,121.98
M,N,N,CA,2010-01,123.64
M,N,N,CA,2010-02,122.85
M,N,N,CA,2010-03,126.93
M,N,N,CA,2010-04,129.56
M,N,N,CA,2010-05,126.52
M,N,N,CA,2010-06,127.17
M,N,N,CA,2010-07,125.34
M,N,N,CA,2010-08,125.19
M,N,N,CA,2010-09,125.49
M,N,N,CA,2010-10,126.0
M,N,N,CA,2010-11,127.03
M,N,N,CA,2010-12,128.21
M,N,N,CA,2011-01,129.64
M,N,N,CA,2011-02,129.98
M,N,N,CA,2011-03,130.98
M,N,N,CA,2011-04,132.91
M,N,N,CA,2011-05,131.42
M,N,N,CA,2011-06,130.01
M,N,N,CA,2011-07,132.86
M,N,N,CA,2011-08,129.16
M,N,N,CA,2011-09,127.55
M,N,N,CA,2011-10,125.49
M,N,N,CA,2011-11,125.1
M,N,N,CA,2011-12,125.93
M,N,N,CA,2012-01,127.38
M,N,N,CA,2012-02,128.86
M,N,N,CA,2012-03,129.7
M,N,N,CA,2012-04,129.78
M,N,N,CA,2012-05,128.06
M,N,N,CA,2012-06,126.28
M,N,N,CA,2012-07,128.18
M,N,N,CA,2012-08,130.59
M,N,N,CA,2012-09,131.73
M,N,N,CA,2012-10,130.54
M,N,N,CA,2012-11,129.5
M,N,N,CA,2012-12,130.18
M,N,N,CA,2013-01,130.0
M,N,N,CA,2013-02,128.24
M,N,N,CA,2013-03,127.0
M,N,N,CA,2013-04,127.88
M,N,N,CA,2013-05,127.83
M,N,N,CA,2013-06,126.22
M,N,N,CA,2013-07,125.31
M,N,N,CA,2013-08,124.89
M,N,N,CA,2013-09,125.41
M,N,N,CA,2013-10,124.74
M,N,N,CA,2013-11,123.61
M,N,N,CA,2013-12,121.72
M,N,N,CA,2014-01,118.73
M,N,N,CA,2014-02,117.2
M,N,N,CA,2014-03,116.42
M,N,N,CA,2014-04,117.53
M,N,N,CA,2014-05,118.63
M,N,N,CA,2014-06,119.38
M,N,N,CA,2014-07,120.61
M,N,N,CA,2014-08,118.82
M,N,N,CA,2014-09,118.77
M,N,N,CA,2014-10,117.0
M,N,N,CA,2014-11,116.56
M,N,N,CA,2014-12,114.93
M,N,N,CA,2015-01,110.67
M,N,N,CA,2015-02,107.07
M,N,N,CA,2015-03,107.05
M,N,N,CA,2015-04,109.07
M,N,N,CA,2015-05,110.26
M,N,N,CA,2015-06,108.71
M,N,N,CA,2015-07,104.95
M,N,N,CA,2015-08,102.59
M,N,N,CA,2015-09,101.54
M,N,N,CA,2015-10,102.88
M,N,N,CA,2015-11,102.09
M,N,N,CA,2015-12,98.71
M,N,N,CA,2016-01,95.36
M,N,N,CA,2016-02,97.75
M,N,N,CA,2016-03,101.71
M,N,N,CA,2016-04,104.34
M,N,N,CA,2016-05,103.68
M,N,N,CA,2016-06,103.95
M,N,N,CA,2016-07,103.07
M,N,N,CA,2016-08,103.09
M,N,N,CA,2016-09,102.28
M,N,N,CA,2016-10,101.67
M,N,N,CA,2016-11,100.62
M,N,N,CA,2016-12,101.98
M,N,N,CA,2017-01,102.85
M,N,N,CA,2017-02,103.5
M,N,N,CA,2017-03,101.22
M,N,N,CA,2017-04,100.77
M,N,N,CA,2017-05,99.01
M,N,N,CA,2017-06,100.99
M,N,N,CA,2017-07,105.3
M,N,N,CA,2017-08,105.75
M,N,N,CA,2017-09,108.37
M,N,N,CA,2017-10,106.1
M,N,N,CA,2017-11,104.67
M,N,N,CA,2017-12,104.47
M,N,N,CA,2018-01,106.5
M,N,N,CA,2018-02,105.0
M,N,N,CA,2018-03,102.14
M,N,N,CA,2018-04,103.79
M,N,N,CA,2018-05,103.52
