STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-02,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-12,7.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-11,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-05,7.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-03,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-09,7.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2010-11,7.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2010-05,8.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2009-10,8.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2026-01,6.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-12,6.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-11,6.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-10,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-09,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-08,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-07,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-06,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-05,7.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-04,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-03,6.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2025-02,6.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-08,3.5297133
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-07,3.4532786
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-06,3.6078442
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-05,3.9364136
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-04,3.8661439
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-03,3.9771841
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-02,4.0349459
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-01,4.1670919
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-12,4.1993174
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-11,4.628323
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-10,5.2330068
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-09,4.7043318
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-08,4.5755463
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-07,4.7294857
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-06,5.0247339
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-05,5.1077974
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-04,5.4786082
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-03,5.6706667
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-02,5.8490972
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2021-01,6.2792171
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-12,6.5446698
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-11,6.8072366
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-10,6.947007
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-09,6.9272651
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-08,6.7961039
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-07,7.443364
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-06,7.4245435
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-05,6.9866216
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-04,6.3073056
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-03,5.2002608
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-02,5.1109591
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2020-01,5.2503979
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-12,5.0304717
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-11,5.1715945
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-10,5.300969
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-09,5.2280405
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-08,5.2585543
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-07,5.2795124
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-06,5.260277
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-05,5.1948819
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-04,5.2222297
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-03,5.0926154
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-02,4.990817
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2019-01,5.0487262
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2018-12,5.0114076
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2018-11,5.108704
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2023-03,3.5843707
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2023-02,3.6118515
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2023-01,3.6660408
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-12,3.5198861
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-11,3.5100788
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-10,3.4334478
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2022-09,3.5999976
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2017-03,5.8471371
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2017-02,5.8931622
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,AUS,M,UNEMP,PT_LF,_T,Y,_Z,2017-01,5.6867291
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-09,7.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-08,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-07,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-06,7.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-05,8.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-08,6.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-07,6.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-06,6.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-05,6.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-04,6.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-03,6.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-02,6.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2007-01,6.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2023-12,5.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2023-10,5.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2023-06,5.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2022-12,5.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2022-05,5.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-04,8.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-02,8.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2021-01,9.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2020-12,8.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2020-10,9.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2020-01,5.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-12,5.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-11,5.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-10,5.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-09,5.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-06,5.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-04,5.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-02,5.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2019-01,5.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-11,5.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-09,5.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-08,6.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-07,5.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-06,6.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-05,5.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-04,5.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-03,5.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-02,6.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2018-01,5.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-12,6.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-09,6.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-08,6.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-07,6.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-06,6.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-05,6.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-04,6.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-03,6.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2017-02,6.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-12,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-11,6.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-10,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-09,7.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-08,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-04,7.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-03,7.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2016-02,7.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2015-11,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2015-10,7.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2015-09,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2015-06,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2015-02,6.9
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2015-01,6.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-12,6.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-11,6.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-10,6.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-09,7.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-08,7.0
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-07,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-05,7.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-04,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2014-03,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-12,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-11,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-09,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-07,7.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-06,7.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-04,7.2
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-03,7.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2013-01,7.1
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-10,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-09,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-08,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-07,7.3
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-06,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-04,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-02,7.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2012-01,7.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-12,7.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-11,7.6
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-10,7.5
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-08,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-07,7.4
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-06,7.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-05,7.7
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-04,7.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-03,7.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-02,7.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2011-01,7.8
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,UNEMP,PT_LF,_T,Y,_Z,2010-12,7.8
