STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2008-01,0.679276065386381
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2008-03,-1.03092783505174
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2008-06,-2.6886383347798
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2008-08,-3.6541889483059
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2009-01,-8.0347448425621
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2009-02,-8.38252656434468
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2009-06,1.65289256198351
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2009-08,1.49253731343275
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2009-12,0.837696335078042
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2010-02,0.304568527918092
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2010-06,-0.600600600601198
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2010-08,0.49751243781142
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2010-09,1.28712871287064
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2011-01,0.690335305720624
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2011-04,1.85399768250294
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2011-09,-0.600600600601198
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2012-05,-1.7946161515452
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2012-07,-0.511247443762497
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2012-09,-2.18522372528631
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2012-12,1.3888888888886
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2013-05,1.52905198776696
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2013-06,-1.00401606425665
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2014-03,1.36054421768783
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-04,0.402819738166937
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2016-03,0.4020100502518
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2016-06,0.506585612968458
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2016-08,0.902708124373519
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2017-01,-0.788177339900786
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2017-03,0.0986193293889492
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2017-04,2.26600985221725
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2017-07,-0.485436893203939
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2017-10,0.584795321637888
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2018-01,-3.23376266863263
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2018-08,0.352112676056859
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2018-12,0.0873362445420911
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2019-01,-2.35602094240855
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2020-01,0.0925925925926219
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2020-06,2.74285714285714
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2020-08,2.94736842105268
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,IX,C,Y,_Z,2018-10,105.387453874539
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,IX,C,Y,_Z,2018-11,105.276752767528
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,IX,C,Y,_Z,2019-01,106.605166051661
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,IX,C,Y,_Z,2019-02,108.154981549816
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,IX,C,Y,_Z,2019-03,108.708487084871
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2010-04,1.41935483870965
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2010-05,1.90839694656491
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2010-07,-1.23456790123454
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2010-08,3.75000000000003
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2010-09,-2.16867469879526
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2010-10,-0.985221674876846
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-01,3.23415265200517
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-02,0.626566416040042
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-03,0.747198007472005
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-06,1.50187734668332
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-07,-1.35635018495681
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-08,-1.62500000000005
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-09,0.381194409148744
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-10,-1.51898734177222
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,GBR,M,PRVM,GR,F,Y,G1,2011-11,1.54241645244222
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2014-08,-0.896414342629392
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2014-09,1.10552763819169
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2014-12,-0.397614314115946
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-01,2.49500998004024
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-02,-2.82375851996103
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-03,-0.501002004007889
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-06,0.802407221665002
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-07,-0.0995024875626083
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-08,-1.59362549800708
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-09,1.72064777327887
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-10,0.0995024875625861
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,G1,2015-11,-0.596421471173414
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2020-11,94.1134059221208
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2020-12,94.0226504680011
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2021-01,96.8360695457115
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2021-05,93.750384105642
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2021-06,99.3772222610629
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2021-11,97.1083359080706
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2022-01,95.3839822797965
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2022-06,96.2915368209934
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2022-08,97.6528686327888
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2022-11,95.83775955039488
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2023-01,91.8445195691285
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2023-04,95.5654931880359
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2024-01,89.031100491418
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2024-04,91.4814977526497
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2024-05,92.0260304773679
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2024-07,93.0243404726845
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2024-12,91.5722532067694
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2025-03,93.0243404726845
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2025-06,93.6596286515223
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2025-08,91.6630086608891
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2025-09,93.750384105642
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2015-03,99.3093655905676
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2015-04,99.5093844537914
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2015-06,100.409469338298
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2015-08,98.6092995692849
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2015-11,99.90942218023832
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2016-01,100.109441043462
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2016-02,99.2093561589556
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2016-05,98.50929013767288
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2016-06,99.2093561589556
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2016-08,100.50947876991
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2016-09,100.809507064745
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2016-10,101.109535359581
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2017-01,100.909516496357
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2017-04,104.109818307936
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,C,Y,_Z,2017-05,102.309648538923
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2010-04,22.7662178702575
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2011-02,3.74493927125485
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2011-03,-12.9162462159437
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2011-05,-6.20620620620663
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2011-09,-2.93255131964816
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2011-10,1.50905432595527
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2012-04,14.1069397042098
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2012-12,-5.94648166501509
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2013-02,-6.43862978791234
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2013-05,-1.49249465848404
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2013-07,0.223011938973361
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2013-12,4.60541927865459
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2014-03,6.53728294177796
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2014-04,1.73292558613631
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2014-12,-1.66830225711581
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2015-04,-0.100200400801709
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2015-06,-0.0994035785292224
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-01,114.492192352838
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-02,115.144569517242
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-04,114.81838093504
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-05,116.123135263847
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-06,116.123135263847
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-07,116.231864791249
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-08,119.167562031064
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-09,117.427889592655
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-10,118.950102976264
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2007-11,117.754078174857
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-01,119.210762050252
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-02,119.518800195085
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-03,118.286647615754
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-04,117.7732507077
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-05,118.389326997366
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-06,115.206266167427
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-08,110.996411521381
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-09,112.433922863933
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-11,102.884740374119
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2008-12,94.5677104636366
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-01,86.9694362244305
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-02,79.6792001300568
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-03,80.397955801333
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-04,83.88905477610359
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-05,86.9694362244305
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-06,88.40694756698309
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-07,89.4337413830921
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-10,96.10790118780052
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2009-12,98.8802444912945
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-01,101.139190886735
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-02,101.447229031567
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-05,102.576702229287
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-06,101.960625939621
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-07,103.192778518952
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-08,103.706175427007
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-09,105.041007387948
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-10,102.063305321233
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-11,103.808854808617
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2010-12,104.11689295345
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2011-02,105.24636615117
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2011-04,90.2551764359792
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2011-07,101.036511505123
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,IX,BTE,Y,_Z,2011-08,102.576702229287
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2017-10,2.07715133531123
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2017-12,3.9408866995079
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2018-03,3.54055005762839
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2018-05,1.8511731903389
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2018-06,0.618013456835964
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2019-09,0.267618198037378
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2020-01,-3.39588918677383
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2020-05,-23.0430958663152
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2020-06,-19.9465716829924
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2020-10,-3.59778597785982
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2020-11,-3.62453531598518
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2021-02,0.0948766603414919
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,JPN,M,PRVM,GR,BTE,Y,GY,2021-04,13.3891213389122
