FREQ,REF_AREA,VALUE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
Q,AU,N,628,2012-Q3,96.999
Q,AU,N,628,2012-Q4,99.1288
Q,AU,N,628,2013-Q1,99.8064
Q,AU,N,628,2013-Q2,102.3233
Q,AU,N,628,2013-Q3,104.8403
Q,AU,N,628,2013-Q4,109.0029
Q,AU,N,628,2014-Q1,110.5518
Q,AU,N,628,2014-Q2,112.6815
Q,AU,N,628,2014-Q3,114.0368
Q,AU,N,628,2014-Q4,116.3601
Q,AU,N,628,2015-Q1,118.1994
Q,AU,N,628,2015-Q2,123.7173
Q,AU,N,628,2015-Q3,126.2343
Q,AU,N,628,2015-Q4,126.4279
Q,AU,N,628,2016-Q1,126.2343
Q,AU,N,628,2016-Q2,128.7512
Q,AU,N,628,2016-Q3,130.6873
Q,AU,N,628,2016-Q4,136.1084
Q,AU,N,628,2017-Q1,139.1094
Q,AU,N,628,2017-Q2,141.8199
Q,AU,N,628,2017-Q3,141.5295
Q,AU,N,628,2017-Q4,142.8848
Q,AU,N,628,2018-Q1,141.9167
Q,AU,N,628,2018-Q2,140.9487
Q,AU,N,628,2018-Q3,138.819
Q,AU,N,628,2018-Q4,135.5276
Q,AU,N,628,2019-Q1,131.4618
Q,AU,N,628,2019-Q2,130.4937
Q,AU,N,628,2019-Q3,133.6883
Q,AU,N,628,2019-Q4,138.9158
Q,AU,N,628,2020-Q1,141.1423
Q,AU,N,628,2020-Q2,138.6254
Q,AU,N,628,2020-Q3,139.6902
Q,AU,N,628,2020-Q4,143.9497
Q,AU,N,628,2021-Q1,151.6941
Q,AU,N,628,2021-Q2,161.8587
Q,AU,N,628,2021-Q3,169.9903
Q,AU,N,628,2021-Q4,178.0252
Q,AU,N,628,2022-Q1,182.9175
Q,AU,N,628,2022-Q2,183.4788
Q,AU,N,628,2022-Q3,177.1329
Q,AU,N,628,2022-Q4,172.5522
Q,AU,N,628,2023-Q1,171.7021
Q,AU,N,628,2023-Q2,176.5027
Q,AU,N,628,2023-Q3,181.3528
Q,AU,N,628,2023-Q4,185.0522
Q,AU,N,628,2024-Q1,188.104
Q,AU,N,628,2024-Q2,192.1255
Q,AU,N,628,2024-Q3,194.8374
Q,AU,N,628,2024-Q4,195.7362
Q,AU,N,628,2025-Q1,196.4905
Q,AU,N,628,2025-Q2,199.8636
Q,AU,N,628,2025-Q3,204.1595
Q,FR,N,771,2007-Q1,7.9295
Q,FR,N,771,2007-Q2,6.5171
Q,FR,N,771,2007-Q3,5.6995
Q,FR,N,771,2007-Q4,5.4471
Q,FR,N,771,2008-Q1,4.0816
Q,FR,N,771,2008-Q2,2.7081
Q,FR,N,771,2008-Q3,0.5882
Q,FR,N,771,2008-Q4,-3.3138
Q,FR,N,771,2009-Q1,-6.3725
Q,FR,N,771,2009-Q2,-8.0078
Q,FR,N,771,2009-Q3,-6.7251
Q,FR,N,771,2009-Q4,-3.2258
Q,FR,N,771,2010-Q1,1.2565
Q,FR,N,771,2010-Q2,4.6709
Q,FR,N,771,2010-Q3,5.8516
Q,FR,N,771,2010-Q4,6.7708
Q,FR,N,771,2011-Q1,6.6184
Q,FR,N,771,2011-Q2,6.5923
Q,FR,N,771,2011-Q3,5.923
Q,FR,N,771,2011-Q4,3.7073
Q,FR,N,771,2012-Q1,1.7459
Q,FR,N,771,2012-Q2,-0.1903
Q,FR,N,771,2012-Q3,-1.5843
Q,FR,N,771,2012-Q4,-2.0696
Q,FR,N,771,2013-Q1,-2.0019
Q,FR,N,771,2013-Q2,-2.0972
Q,FR,N,771,2013-Q3,-1.8939
Q,FR,N,771,2013-Q4,-1.537
Q,FR,N,771,2014-Q1,-1.4591
Q,FR,N,771,2014-Q2,-1.1685
Q,FR,N,771,2014-Q3,-1.2548
Q,FR,N,771,2014-Q4,-2.1463
Q,FR,N,771,2015-Q1,-1.8756
Q,FR,N,771,2015-Q2,-1.9704
Q,FR,N,771,2015-Q3,-1.3685
Q,FR,N,771,2015-Q4,-0.0997
Q,FR,N,771,2016-Q1,0.3018
Q,FR,N,771,2016-Q2,0.7035
Q,FR,N,771,2016-Q3,1.4866
Q,FR,N,771,2016-Q4,1.5968
Q,FR,N,771,2017-Q1,2.8084
Q,FR,N,771,2017-Q2,3.2934
Q,FR,N,771,2017-Q3,3.2227
Q,FR,N,771,2017-Q4,3.3399
Q,FR,N,771,2018-Q1,2.9268
Q,FR,N,771,2018-Q2,2.8019
Q,FR,N,771,2018-Q3,2.7436
Q,FR,N,771,2018-Q4,3.2319
Q,FR,N,771,2019-Q1,2.9384
Q,FR,N,771,2019-Q2,3.1955
Q,FR,N,771,2019-Q3,3.407
Q,FR,N,771,2019-Q4,3.7753
Q,FR,N,771,2020-Q1,4.8803
Q,FR,N,771,2020-Q2,5.1913
Q,FR,N,771,2020-Q3,4.8976
Q,FR,N,771,2020-Q4,5.8563
Q,FR,N,771,2021-Q1,5.5312
Q,FR,N,771,2021-Q2,6.0606
Q,FR,N,771,2021-Q3,7.1307
Q,FR,N,771,2021-Q4,6.8734
Q,FR,N,771,2022-Q1,6.9884
Q,FR,N,771,2022-Q2,6.7755
Q,FR,N,771,2022-Q3,6.4184
Q,FR,N,771,2022-Q4,4.7059
Q,FR,N,771,2023-Q1,2.8771
Q,FR,N,771,2023-Q2,0.6881
Q,FR,N,771,2023-Q3,-1.5637
Q,FR,N,771,2023-Q4,-3.5955
Q,FR,N,771,2024-Q1,-4.7619
Q,FR,N,771,2024-Q2,-4.5558
Q,FR,N,771,2024-Q3,-3.4796
Q,FR,N,771,2024-Q4,-1.8648
Q,FR,N,771,2025-Q1,0.3968
Q,FR,N,771,2025-Q2,0.6364
Q,FR,N,771,2025-Q3,0.7053
Q,CA,R,771,2007-Q1,9.4431
Q,CA,R,771,2007-Q2,8.6245
Q,CA,R,771,2007-Q3,8.1734
Q,CA,R,771,2007-Q4,7.6539
Q,CA,R,771,2008-Q1,6.5799
Q,CA,R,771,2008-Q2,2.3922
Q,CA,R,771,2008-Q3,-2.7997
Q,CA,R,771,2008-Q4,-5.5063
Q,CA,R,771,2009-Q1,-9.2485
Q,CA,R,771,2009-Q2,-6.7801
Q,CA,R,771,2009-Q3,-0.5746
Q,CA,R,771,2009-Q4,4.5901
Q,CA,R,771,2010-Q1,10.5338
Q,CA,R,771,2010-Q2,10.1886
Q,CA,R,771,2010-Q3,4.819
Q,CA,R,771,2010-Q4,1.0631
Q,CA,R,771,2011-Q1,0.3502
Q,CA,R,771,2011-Q2,1.212
Q,CA,R,771,2011-Q3,4.0555
Q,CA,R,771,2011-Q4,5.0218
Q,CA,R,771,2012-Q1,4.8389
Q,CA,R,771,2012-Q2,4.1819
Q,CA,R,771,2012-Q3,2.3003
Q,CA,R,771,2012-Q4,1.0546
Q,CA,R,771,2013-Q1,-0.0579
Q,CA,R,771,2013-Q2,0.1942
Q,CA,R,771,2013-Q3,1.2279
Q,CA,R,771,2013-Q4,3.1006
Q,CA,R,771,2014-Q1,3.7393
Q,CA,R,771,2014-Q2,3.1625
Q,CA,R,771,2014-Q3,3.4008
Q,CA,R,771,2014-Q4,3.5441
Q,CA,R,771,2015-Q1,4.9674
Q,CA,R,771,2015-Q2,6.3213
Q,CA,R,771,2015-Q3,7.2729
Q,CA,R,771,2015-Q4,8.0437
Q,CA,R,771,2016-Q1,10.4838
Q,CA,R,771,2016-Q2,13.4944
Q,CA,R,771,2016-Q3,15.1659
Q,CA,R,771,2016-Q4,14.4206
Q,CA,R,771,2017-Q1,15.4339
Q,CA,R,771,2017-Q2,15.3967
Q,CA,R,771,2017-Q3,13.4582
Q,CA,R,771,2017-Q4,11.9225
Q,CA,R,771,2018-Q1,5.2778
Q,CA,R,771,2018-Q2,0.661
Q,CA,R,771,2018-Q3,-0.7983
Q,CA,R,771,2018-Q4,-0.2621
Q,CA,R,771,2019-Q1,-1.01
Q,CA,R,771,2019-Q2,-1.9146
Q,CA,R,771,2019-Q3,-1.7138
Q,CA,R,771,2019-Q4,-0.4445
Q,CA,R,771,2020-Q1,2.4148
Q,CA,R,771,2020-Q2,5.6472
Q,CA,R,771,2020-Q3,6.6237
Q,CA,R,771,2020-Q4,7.5167
Q,CA,R,771,2021-Q1,7.2045
Q,CA,R,771,2021-Q2,9.7893
Q,CA,R,771,2021-Q3,9.8983
Q,CA,R,771,2021-Q4,8.7934
Q,CA,R,771,2022-Q1,18.5432
Q,CA,R,771,2022-Q2,6.4896
Q,CA,R,771,2022-Q3,-4.8616
Q,CA,R,771,2022-Q4,-10.6605
Q,CA,R,771,2023-Q1,-19.5846
Q,CA,R,771,2023-Q2,-11.9276
Q,CA,R,771,2023-Q3,-3.8626
Q,CA,R,771,2023-Q4,-2.6586
Q,CA,R,771,2024-Q1,-2.0873
Q,CA,R,771,2024-Q2,-5.3872
Q,CA,R,771,2024-Q3,-5.9425
Q,CA,R,771,2024-Q4,-3.702
Q,CA,R,771,2025-Q1,-3.6908
Q,CA,R,771,2025-Q2,-4.6034
Q,CA,R,771,2025-Q3,-5.0726
Q,DE,R,628,2007-Q1,101.6453
Q,DE,R,628,2007-Q2,100.7383
Q,DE,R,628,2007-Q3,100.8471
Q,DE,R,628,2007-Q4,100.1891
Q,DE,R,628,2008-Q1,101.639
Q,DE,R,628,2008-Q2,101.8112
Q,DE,R,628,2008-Q3,100.6326
Q,DE,R,628,2008-Q4,101.9201
Q,DE,R,628,2009-Q1,101.7331
Q,DE,R,628,2009-Q2,100.184
Q,DE,R,628,2009-Q3,99.9545
Q,DE,R,628,2009-Q4,100.2817
Q,DE,R,628,2010-Q1,99.1342
Q,DE,R,628,2010-Q2,99.8472
Q,DE,R,628,2010-Q3,100.4955
Q,DE,R,628,2010-Q4,100.5153
Q,DE,R,628,2011-Q1,100.2208
Q,DE,R,628,2011-Q2,99.9811
Q,DE,R,628,2011-Q3,100.7473
Q,DE,R,628,2011-Q4,100.4737
Q,DE,R,628,2012-Q1,100.6459
Q,DE,R,628,2012-Q2,101.5315
Q,DE,R,628,2012-Q3,101.3629
Q,DE,R,628,2012-Q4,101.7974
Q,DE,R,628,2013-Q1,102.2659
Q,DE,R,628,2013-Q2,103.0375
Q,DE,R,628,2013-Q3,103.319
Q,DE,R,628,2013-Q4,102.7744
Q,DE,R,628,2014-Q1,103.3807
Q,DE,R,628,2014-Q2,105.2256
Q,DE,R,628,2014-Q3,105.34
Q,DE,R,628,2014-Q4,105.6013
Q,DE,R,628,2015-Q1,107.7635
Q,DE,R,628,2015-Q2,108.7442
Q,DE,R,628,2015-Q3,109.1101
Q,DE,R,628,2015-Q4,111.273
Q,DE,R,628,2016-Q1,114.1153
Q,DE,R,628,2016-Q2,116.2022
Q,DE,R,628,2016-Q3,117.7171
Q,DE,R,628,2016-Q4,119.4624
Q,DE,R,628,2017-Q1,119.8911
Q,DE,R,628,2017-Q2,121.2749
Q,DE,R,628,2017-Q3,122.4409
Q,DE,R,628,2017-Q4,125.1533
Q,DE,R,628,2018-Q1,126.2463
Q,DE,R,628,2018-Q2,127.0859
Q,DE,R,628,2018-Q3,128.6006
Q,DE,R,628,2018-Q4,130.3818
Q,DE,R,628,2019-Q1,131.1792
Q,DE,R,628,2019-Q2,132.4337
Q,DE,R,628,2019-Q3,133.4876
Q,DE,R,628,2019-Q4,137.1975
Q,DE,R,628,2020-Q1,138.1141
Q,DE,R,628,2020-Q2,140.0671
Q,DE,R,628,2020-Q3,145.3409
Q,DE,R,628,2020-Q4,149.3463
Q,DE,R,628,2021-Q1,148.7445
Q,DE,R,628,2021-Q2,152.7808
Q,DE,R,628,2021-Q3,157.7869
Q,DE,R,628,2021-Q4,160.595
Q,DE,R,628,2022-Q1,159.2513
Q,DE,R,628,2022-Q2,157.8981
Q,DE,R,628,2022-Q3,154.3602
Q,DE,R,628,2022-Q4,144.253
Q,DE,R,628,2023-Q1,137.7979
Q,DE,R,628,2023-Q2,134.2151
Q,DE,R,628,2023-Q3,131.237
Q,DE,R,628,2023-Q4,128.6493
Q,DE,R,628,2024-Q1,127.4733
Q,DE,R,628,2024-Q2,127.9643
Q,DE,R,628,2024-Q3,128.5318
Q,DE,R,628,2024-Q4,128.1794
Q,DE,R,628,2025-Q1,129.0376
Q,DE,R,628,2025-Q2,129.2809
Q,DE,R,628,2025-Q3,129.8715
Q,US,N,628,2007-Q1,137.053
Q,US,N,628,2007-Q2,132.9842
Q,US,N,628,2007-Q3,129.3151
Q,US,N,628,2007-Q4,125.1882
Q,US,N,628,2008-Q1,120.3091
Q,US,N,628,2008-Q2,114.8649
Q,US,N,628,2008-Q3,109.7682
Q,US,N,628,2008-Q4,104.1281
Q,US,N,628,2009-Q1,101.101
Q,US,N,628,2009-Q2,101.1017
Q,US,N,628,2009-Q3,101.3861
Q,US,N,628,2009-Q4,101.9831
Q,US,N,628,2010-Q1,101.0509
Q,US,N,628,2010-Q2,101.3708
Q,US,N,628,2010-Q3,99.2127
Q,US,N,628,2010-Q4,98.3655
Q,US,N,628,2011-Q1,96.6803
Q,US,N,628,2011-Q2,97.2077
Q,US,N,628,2011-Q3,97.5813
Q,US,N,628,2011-Q4,97.4747
Q,US,N,628,2012-Q1,98.356
Q,US,N,628,2012-Q2,100.8689
Q,US,N,628,2012-Q3,102.8877
Q,US,N,628,2012-Q4,105.1539
Q,US,N,628,2013-Q1,107.8088
Q,US,N,628,2013-Q2,110.6038
Q,US,N,628,2013-Q3,113.3735
Q,US,N,628,2013-Q4,115.5642
Q,US,N,628,2014-Q1,117.0839
Q,US,N,628,2014-Q2,117.8369
Q,US,N,628,2014-Q3,119.382
Q,US,N,628,2014-Q4,121.2115
Q,US,N,628,2015-Q1,122.753
Q,US,N,628,2015-Q2,124.1813
Q,US,N,628,2015-Q3,125.9477
Q,US,N,628,2015-Q4,127.812
Q,US,N,628,2016-Q1,129.3666
Q,US,N,628,2016-Q2,130.8152
Q,US,N,628,2016-Q3,132.6294
Q,US,N,628,2016-Q4,134.6998
Q,US,N,628,2017-Q1,136.5126
Q,US,N,628,2017-Q2,138.4603
Q,US,N,628,2017-Q3,140.5756
Q,US,N,628,2017-Q4,142.828
Q,US,N,628,2018-Q1,145.0289
Q,US,N,628,2018-Q2,146.7118
Q,US,N,628,2018-Q3,148.1764
Q,US,N,628,2018-Q4,149.4248
Q,US,N,628,2019-Q1,150.5594
Q,US,N,628,2019-Q2,152.061
Q,US,N,628,2019-Q3,153.8462
Q,US,N,628,2019-Q4,156.1131
Q,US,N,628,2020-Q1,158.4351
Q,US,N,628,2020-Q2,159.7626
Q,US,N,628,2020-Q3,164.8848
Q,US,N,628,2020-Q4,171.0268
Q,US,N,628,2021-Q1,176.4202
Q,US,N,628,2021-Q2,184.7305
Q,US,N,628,2021-Q3,192.5432
Q,US,N,628,2021-Q4,200.0606
Q,US,N,628,2022-Q1,208.5007
Q,US,N,628,2022-Q2,214.3475
Q,US,N,628,2022-Q3,213.1194
Q,US,N,628,2022-Q4,213.9413
Q,US,N,628,2023-Q1,216.2415
Q,US,N,628,2023-Q2,218.9937
Q,US,N,628,2023-Q3,223.1177
Q,US,N,628,2023-Q4,225.7611
Q,US,N,628,2024-Q1,227.9257
Q,US,N,628,2024-Q2,229.4585
Q,US,N,628,2024-Q3,231.4091
Q,US,N,628,2024-Q4,233.5803
Q,US,N,628,2025-Q1,233.8762
Q,US,N,628,2025-Q2,233.5527
Q,US,N,628,2025-Q3,234.2382
Q,AU,N,771,2007-Q1,8.3445
Q,AU,N,771,2007-Q2,9.2208
Q,AU,N,771,2007-Q3,11.0969
Q,AU,N,771,2007-Q4,13.2832
Q,AU,N,771,2008-Q1,12.795
Q,AU,N,771,2008-Q2,7.0155
Q,AU,N,771,2008-Q3,1.0333
Q,AU,N,771,2008-Q4,-3.9823
Q,AU,N,771,2009-Q1,-4.6256
Q,AU,N,771,2009-Q2,0.2222
Q,AU,N,771,2009-Q3,6.8182
Q,AU,N,771,2009-Q4,14.2857
Q,AU,N,771,2010-Q1,18.1293
Q,AU,N,771,2010-Q2,15.6319
Q,AU,N,771,2010-Q3,9.5745
Q,AU,N,771,2010-Q4,4.4355
Q,AU,N,771,2011-Q1,0.391
Q,AU,N,771,2011-Q2,-2.2052
Q,AU,N,771,2011-Q3,-2.7184
Q,AU,N,771,2011-Q4,-4.0541
Q,AU,N,771,2012-Q1,-2.629
Q,AU,N,771,2012-Q2,-1.5686
Q,AU,N,771,2012-Q3,0.0
Q,AU,N,771,2012-Q4,3.0181
Q,AU,N,771,2013-Q1,3.1
Q,AU,N,771,2013-Q2,5.2789
Q,AU,N,771,2013-Q3,8.0838
Q,AU,N,771,2013-Q4,9.9609
Q,AU,N,771,2014-Q1,10.7662
Q,AU,N,771,2014-Q2,10.123
Q,AU,N,771,2014-Q3,8.7719
Q,AU,N,771,2014-Q4,6.7496
Q,AU,N,771,2015-Q1,6.9177
Q,AU,N,771,2015-Q2,9.7938
Q,AU,N,771,2015-Q3,10.6961
Q,AU,N,771,2015-Q4,8.6522
Q,AU,N,771,2016-Q1,6.7977
Q,AU,N,771,2016-Q2,4.0689
Q,AU,N,771,2016-Q3,3.5276
Q,AU,N,771,2016-Q4,7.657
Q,AU,N,771,2017-Q1,10.1994
Q,AU,N,771,2017-Q2,10.1504
Q,AU,N,771,2017-Q3,8.2963
Q,AU,N,771,2017-Q4,4.9787
Q,AU,N,771,2018-Q1,2.0181
Q,AU,N,771,2018-Q2,-0.6143
Q,AU,N,771,2018-Q3,-1.9152
Q,AU,N,771,2018-Q4,-5.1491
Q,AU,N,771,2019-Q1,-7.367
Q,AU,N,771,2019-Q2,-7.4176
Q,AU,N,771,2019-Q3,-3.696
Q,AU,N,771,2019-Q4,2.5
Q,AU,N,771,2020-Q1,7.3638
Q,AU,N,771,2020-Q2,6.2315
Q,AU,N,771,2020-Q3,4.4895
Q,AU,N,771,2020-Q4,3.6237
Q,AU,N,771,2021-Q1,7.476
Q,AU,N,771,2021-Q2,16.7598
Q,AU,N,771,2021-Q3,21.6909
Q,AU,N,771,2021-Q4,23.6718
Q,AU,N,771,2022-Q1,20.5831
Q,AU,N,771,2022-Q2,13.3574
Q,AU,N,771,2022-Q3,4.2018
Q,AU,N,771,2022-Q4,-3.0743
Q,AU,N,771,2023-Q1,-6.1314
Q,AU,N,771,2023-Q2,-3.8022
Q,AU,N,771,2023-Q3,2.3823
Q,AU,N,771,2023-Q4,7.2442
Q,AU,N,771,2024-Q1,9.5525
Q,AU,N,771,2024-Q2,8.8514
Q,AU,N,771,2024-Q3,7.4356
Q,AU,N,771,2024-Q4,5.7735
Q,AU,N,771,2025-Q1,4.4584
Q,AU,N,771,2025-Q2,4.0276
Q,AU,N,771,2025-Q3,4.7846
Q,KR,N,628,2007-Q1,92.9236
Q,KR,N,628,2007-Q2,93.3826
Q,KR,N,628,2007-Q3,93.8416
Q,KR,N,628,2007-Q4,94.5557
Q,KR,N,628,2008-Q1,95.4227
Q,KR,N,628,2008-Q2,97.4627
Q,KR,N,628,2008-Q3,98.5847
Q,KR,N,628,2008-Q4,98.2787
Q,KR,N,628,2009-Q1,96.9017
Q,KR,N,628,2009-Q2,96.8507
Q,KR,N,628,2009-Q3,97.7687
Q,KR,N,628,2009-Q4,98.9417
Q,KR,N,628,2010-Q1,99.5027
Q,KR,N,628,2010-Q2,100.0128
Q,KR,N,628,2010-Q3,99.9107
Q,KR,N,628,2010-Q4,100.5738
Q,KR,N,628,2011-Q1,102.3078
Q,KR,N,628,2011-Q2,104.7048
Q,KR,N,628,2011-Q3,106.2859
Q,KR,N,628,2011-Q4,107.6119
Q,KR,N,628,2012-Q1,108.2239
Q,KR,N,628,2012-Q2,108.5299
Q,KR,N,628,2012-Q3,108.3259
Q,KR,N,628,2012-Q4,107.9179
Q,KR,N,628,2013-Q1,107.7649
Q,KR,N,628,2013-Q2,107.7139
Q,KR,N,628,2013-Q3,107.6629
Q,KR,N,628,2013-Q4,108.0709
Q,KR,N,628,2014-Q1,108.6319
Q,KR,N,628,2014-Q2,109.1929
Q,KR,N,628,2014-Q3,109.6009
Q,KR,N,628,2014-Q4,110.3149
Q,KR,N,628,2015-Q1,110.9779
Q,KR,N,628,2015-Q2,112.406
Q,KR,N,628,2015-Q3,113.834
Q,KR,N,628,2015-Q4,115.109
Q,KR,N,628,2016-Q1,115.619
Q,KR,N,628,2016-Q2,115.772
Q,KR,N,628,2016-Q3,116.129
Q,KR,N,628,2016-Q4,116.843
Q,KR,N,628,2017-Q1,117.047
Q,KR,N,628,2017-Q2,117.2001
Q,KR,N,628,2017-Q3,117.8631
Q,KR,N,628,2017-Q4,118.2711
Q,KR,N,628,2018-Q1,118.9341
Q,KR,N,628,2018-Q2,119.4951
Q,KR,N,628,2018-Q3,120.3621
Q,KR,N,628,2018-Q4,122.0961
Q,KR,N,628,2019-Q1,122.0961
Q,KR,N,628,2019-Q2,121.7391
Q,KR,N,628,2019-Q3,121.6881
Q,KR,N,628,2019-Q4,122.1981
Q,KR,N,628,2020-Q1,123.4222
Q,KR,N,628,2020-Q2,124.6972
Q,KR,N,628,2020-Q3,127.1962
Q,KR,N,628,2020-Q4,130.9193
Q,KR,N,628,2021-Q1,136.1214
Q,KR,N,628,2021-Q2,140.9155
Q,KR,N,628,2021-Q3,146.4236
Q,KR,N,628,2021-Q4,151.4727
Q,KR,N,628,2022-Q1,153.2577
Q,KR,N,628,2022-Q2,154.1247
Q,KR,N,628,2022-Q3,154.1247
Q,KR,N,628,2022-Q4,151.3706
Q,KR,N,628,2023-Q1,146.6276
Q,KR,N,628,2023-Q2,143.6185
Q,KR,N,628,2023-Q3,142.8535
Q,KR,N,628,2023-Q4,142.8535
Q,KR,N,628,2024-Q1,142.5475
Q,KR,N,628,2024-Q2,142.2415
Q,KR,N,628,2024-Q3,142.3435
Q,KR,N,628,2024-Q4,142.7005
Q,KR,N,628,2025-Q1,142.3435
Q,KR,N,628,2025-Q2,142.3945
Q,KR,N,628,2025-Q3,142.8535
Q,CN,N,771,2007-Q1,5.2977
Q,CN,N,771,2007-Q2,5.876
Q,CN,N,771,2007-Q3,6.9792
Q,CN,N,771,2007-Q4,8.9517
Q,CN,N,771,2008-Q1,9.4033
Q,CN,N,771,2008-Q2,7.8512
Q,CN,N,771,2008-Q3,5.5026
Q,CN,N,771,2008-Q4,1.7903
Q,CN,N,771,2009-Q1,-0.1903
Q,CN,N,771,2009-Q2,-0.4707
Q,CN,N,771,2009-Q3,1.1868
Q,CN,N,771,2009-Q4,4.4284
Q,CN,N,771,2010-Q1,8.9926
Q,CN,N,771,2010-Q2,10.6241
Q,CN,N,771,2010-Q3,8.7036
Q,CN,N,771,2010-Q4,7.4887
Q,CN,N,771,2011-Q1,5.8892
Q,CN,N,771,2011-Q2,4.2748
Q,CN,N,771,2011-Q3,4.0887
Q,CN,N,771,2011-Q4,2.2944
Q,CN,N,771,2012-Q1,0.1377
Q,CN,N,771,2012-Q2,-1.1206
Q,CN,N,771,2012-Q3,-1.173
Q,CN,N,771,2012-Q4,-0.5198
Q,CN,N,771,2013-Q1,1.8698
Q,CN,N,771,2013-Q2,5.2792
Q,CN,N,771,2013-Q3,7.5076
Q,CN,N,771,2013-Q4,9.0735
Q,CN,N,771,2014-Q1,8.2321
Q,CN,N,771,2014-Q2,5.3294
Q,CN,N,771,2014-Q3,0.6418
Q,CN,N,771,2014-Q4,-3.4535
Q,CN,N,771,2015-Q1,-5.6608
Q,CN,N,771,2015-Q2,-5.9072
Q,CN,N,771,2015-Q3,-3.1122
Q,CN,N,771,2015-Q4,-0.2872
Q,CN,N,771,2016-Q1,3.4475
Q,CN,N,771,2016-Q2,5.8039
Q,CN,N,771,2016-Q3,7.5571
Q,CN,N,771,2016-Q4,9.514
Q,CN,N,771,2017-Q1,8.148
Q,CN,N,771,2017-Q2,8.0474
Q,CN,N,771,2017-Q3,6.8338
Q,CN,N,771,2017-Q4,4.9908
Q,CN,N,771,2018-Q1,4.357
Q,CN,N,771,2018-Q2,3.8279
Q,CN,N,771,2018-Q3,5.7805
Q,CN,N,771,2018-Q4,7.2033
Q,CN,N,771,2019-Q1,7.5963
Q,CN,N,771,2019-Q2,7.4021
Q,CN,N,771,2019-Q3,5.2704
Q,CN,N,771,2019-Q4,3.7813
Q,CN,N,771,2020-Q1,2.9911
Q,CN,N,771,2020-Q2,2.2618
Q,CN,N,771,2020-Q3,2.2134
Q,CN,N,771,2020-Q4,2.3067
Q,CN,N,771,2021-Q1,3.0351
Q,CN,N,771,2021-Q2,3.669
Q,CN,N,771,2021-Q3,3.0678
Q,CN,N,771,2021-Q4,1.6141
Q,CN,N,771,2022-Q1,-0.1523
Q,CN,N,771,2022-Q2,-2.1837
Q,CN,N,771,2022-Q3,-3.2766
Q,CN,N,771,2022-Q4,-3.7064
Q,CN,N,771,2023-Q1,-3.3571
Q,CN,N,771,2023-Q2,-2.6688
Q,CN,N,771,2023-Q3,-3.1808
Q,CN,N,771,2023-Q4,-3.7182
Q,CN,N,771,2024-Q1,-5.1579
Q,CN,N,771,2024-Q2,-7.382
Q,CN,N,771,2024-Q3,-8.5737
Q,CN,N,771,2024-Q4,-8.5668
Q,CN,N,771,2025-Q1,-7.5194
Q,CN,N,771,2025-Q2,-6.4048
Q,CN,N,771,2025-Q3,-5.5214
Q,DE,R,771,2007-Q1,-0.9706
Q,DE,R,771,2007-Q2,-2.7799
Q,DE,R,771,2007-Q3,-3.2354
Q,DE,R,771,2007-Q4,-2.7986
Q,DE,R,771,2008-Q1,-0.0062
Q,DE,R,771,2008-Q2,1.0651
Q,DE,R,771,2008-Q3,-0.2127
Q,DE,R,771,2008-Q4,1.7278
Q,DE,R,771,2009-Q1,0.0926
Q,DE,R,771,2009-Q2,-1.5983
Q,DE,R,771,2009-Q3,-0.6739
Q,DE,R,771,2009-Q4,-1.6075
Q,DE,R,771,2010-Q1,-2.5546
Q,DE,R,771,2010-Q2,-0.3362
Q,DE,R,771,2010-Q3,0.5413
Q,DE,R,771,2010-Q4,0.2329
Q,DE,R,771,2011-Q1,1.0961
Q,DE,R,771,2011-Q2,0.1341
Q,DE,R,771,2011-Q3,0.2506
Q,DE,R,771,2011-Q4,-0.0414
Q,DE,R,771,2012-Q1,0.4241
Q,DE,R,771,2012-Q2,1.5507
Q,DE,R,771,2012-Q3,0.6111
Q,DE,R,771,2012-Q4,1.3175
Q,DE,R,771,2013-Q1,1.6097
Q,DE,R,771,2013-Q2,1.4833
Q,DE,R,771,2013-Q3,1.9298
Q,DE,R,771,2013-Q4,0.9597
Q,DE,R,771,2014-Q1,1.0901
Q,DE,R,771,2014-Q2,2.1236
Q,DE,R,771,2014-Q3,1.9561
Q,DE,R,771,2014-Q4,2.7506
Q,DE,R,771,2015-Q1,4.2395
Q,DE,R,771,2015-Q2,3.3439
Q,DE,R,771,2015-Q3,3.5789
Q,DE,R,771,2015-Q4,5.3708
Q,DE,R,771,2016-Q1,5.8942
Q,DE,R,771,2016-Q2,6.8583
Q,DE,R,771,2016-Q3,7.8884
Q,DE,R,771,2016-Q4,7.3598
Q,DE,R,771,2017-Q1,5.0614
Q,DE,R,771,2017-Q2,4.3654
Q,DE,R,771,2017-Q3,4.0128
Q,DE,R,771,2017-Q4,4.7637
Q,DE,R,771,2018-Q1,5.3008
Q,DE,R,771,2018-Q2,4.7916
Q,DE,R,771,2018-Q3,5.0308
Q,DE,R,771,2018-Q4,4.1777
Q,DE,R,771,2019-Q1,3.9074
Q,DE,R,771,2019-Q2,4.208
Q,DE,R,771,2019-Q3,3.8001
Q,DE,R,771,2019-Q4,5.2275
Q,DE,R,771,2020-Q1,5.2865
Q,DE,R,771,2020-Q2,5.764
Q,DE,R,771,2020-Q3,8.8797
Q,DE,R,771,2020-Q4,8.8549
Q,DE,R,771,2021-Q1,7.6968
