FREQ,REF_AREA,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
M,AU,771,2010-04,3.121636
M,AU,771,2010-05,3.121636
M,AU,771,2010-06,3.121636
M,AU,771,2010-07,2.878465
M,AU,771,2010-08,2.878465
M,AU,771,2010-09,2.878465
M,AU,771,2010-10,2.757158
M,AU,771,2010-11,2.757158
M,AU,771,2010-12,2.757158
M,AU,771,2011-01,3.256303
M,AU,771,2011-02,3.256303
M,AU,771,2011-03,3.256303
M,AU,771,2011-04,3.549061
M,AU,771,2011-05,3.549061
M,AU,771,2011-06,3.549061
M,AU,771,2011-07,3.419689
M,AU,771,2011-08,3.419689
M,AU,771,2011-09,3.419689
M,AU,771,2011-10,2.992776
M,AU,771,2011-11,2.992776
M,AU,771,2011-12,2.992776
M,AU,771,2012-01,1.62767
M,AU,771,2012-02,1.62767
M,AU,771,2012-03,1.62767
M,AU,771,2012-04,1.209677
M,AU,771,2012-05,1.209677
M,AU,771,2012-06,1.209677
M,AU,771,2012-07,2.004008
M,AU,771,2012-08,2.004008
M,AU,771,2012-09,2.004008
M,AU,771,2012-10,2.204409
M,AU,771,2012-11,2.204409
M,AU,771,2012-12,2.204409
M,AU,771,2013-01,2.502503
M,AU,771,2013-02,2.502503
M,AU,771,2013-03,2.502503
M,AU,771,2013-04,2.390438
M,AU,771,2013-05,2.390438
M,AU,771,2013-06,2.390438
M,AU,771,2013-07,2.1611
M,AU,771,2013-08,2.1611
M,AU,771,2013-09,2.1611
M,AU,771,2013-10,2.745098
M,AU,771,2013-11,2.745098
M,AU,771,2013-12,2.745098
M,AU,771,2014-01,2.929688
M,AU,771,2014-02,2.929688
M,AU,771,2014-03,2.929688
M,AU,771,2014-04,3.015564
M,AU,771,2014-05,3.015564
M,AU,771,2014-06,3.015564
M,AU,771,2014-07,2.307692
M,AU,771,2014-08,2.307692
M,AU,771,2014-09,2.307692
M,AU,771,2014-10,1.717557
M,AU,771,2014-11,1.717557
M,AU,771,2014-12,1.717557
M,AU,771,2015-01,1.328273
M,AU,771,2015-02,1.328273
M,AU,771,2015-03,1.328273
M,AU,771,2015-04,1.510859
M,AU,771,2015-05,1.510859
M,AU,771,2015-06,1.510859
M,AU,771,2015-07,1.503759
M,AU,771,2015-08,1.503759
M,AU,771,2015-09,1.503759
M,AU,771,2015-10,1.688555
M,AU,771,2015-11,1.688555
M,AU,771,2015-12,1.688555
M,AU,771,2016-01,1.310861
M,AU,771,2016-02,1.310861
M,AU,771,2016-03,1.310861
M,AU,771,2016-04,1.023256
M,AU,771,2016-05,1.023256
M,AU,771,2016-06,1.023256
M,AU,771,2016-07,1.296296
M,AU,771,2016-08,1.296296
M,AU,771,2016-09,1.296296
M,AU,771,2016-10,1.476015
M,AU,771,2016-11,1.476015
M,AU,771,2016-12,1.476015
M,AU,771,2017-01,2.125693
M,AU,771,2017-02,2.125693
M,AU,771,2017-03,2.125693
M,AU,771,2017-04,1.933702
M,AU,771,2017-05,1.933702
M,AU,771,2017-06,1.933702
M,AU,771,2017-07,1.828154
M,AU,771,2017-08,1.828154
M,AU,771,2017-09,1.828154
M,AU,771,2017-10,1.909091
M,AU,771,2017-11,1.909091
M,AU,771,2017-12,1.909091
M,AU,771,2018-01,1.900452
M,AU,771,2018-02,1.900452
M,AU,771,2018-03,1.900452
M,AU,771,2018-04,2.077687
M,AU,771,2018-05,2.077687
M,AU,771,2018-06,2.077687
M,AU,771,2018-07,1.885099
M,AU,771,2018-08,1.885099
M,AU,771,2018-09,1.885099
M,AU,771,2018-10,1.784121
M,AU,771,2018-11,1.784121
M,AU,771,2018-12,1.784121
M,AU,771,2019-01,1.332149
M,AU,771,2019-02,1.332149
M,AU,771,2019-03,1.332149
M,AU,771,2019-04,1.59292
M,AU,771,2019-05,1.59292
M,AU,771,2019-06,1.59292
M,AU,771,2019-07,1.674009
M,AU,771,2019-08,1.674009
M,AU,771,2019-09,1.674009
M,AU,771,2019-10,1.840491
M,AU,771,2019-11,1.840491
M,AU,771,2019-12,1.840491
M,AU,771,2020-01,2.19106
M,AU,771,2020-02,2.19106
M,AU,771,2020-03,2.19106
M,AU,771,2020-04,-0.348432
M,AU,771,2020-05,-0.348432
M,AU,771,2020-06,-0.348432
M,AU,771,2020-07,0.693241
M,AU,771,2020-08,0.693241
M,AU,771,2020-09,0.693241
M,AU,771,2020-10,0.860585
M,AU,771,2020-11,0.860585
M,AU,771,2020-12,0.860585
M,AU,771,2021-01,1.114923
M,AU,771,2021-02,1.114923
M,AU,771,2021-03,1.114923
M,AU,771,2021-04,3.846154
M,AU,771,2021-05,3.846154
M,AU,771,2021-06,3.846154
M,AU,771,2021-07,3.012048
M,AU,771,2021-08,3.012048
M,AU,771,2021-09,3.012048
M,AU,771,2021-10,3.498294
M,AU,771,2021-11,3.498294
M,AU,771,2021-12,3.498294
M,AU,771,2022-01,5.089059
M,AU,771,2022-02,5.089059
M,AU,771,2022-03,5.089059
M,AU,771,2022-04,6.144781
M,AU,771,2022-05,6.144781
M,AU,771,2022-06,6.144781
M,AU,771,2022-07,7.26817
M,AU,771,2022-08,7.26817
M,AU,771,2022-09,7.26817
M,AU,771,2022-10,7.831822
M,AU,771,2022-11,7.831822
M,AU,771,2022-12,7.831822
M,AU,771,2023-01,7.021792
M,AU,771,2023-02,7.021792
M,AU,771,2023-03,7.021792
M,AU,771,2023-04,6.026963
M,AU,771,2023-05,6.026963
M,AU,771,2023-06,6.026963
M,AU,771,2023-07,5.373832
M,AU,771,2023-08,5.373832
M,AU,771,2023-09,5.373832
M,AU,771,2023-10,4.051988
M,AU,771,2023-11,4.051988
M,AU,771,2023-12,4.051988
M,AU,771,2024-01,3.61991
M,AU,771,2024-02,3.61991
M,AU,771,2024-03,3.61991
M,AU,771,2024-04,3.81451
M,AU,771,2024-05,3.81451
M,AU,771,2024-06,3.81451
M,AU,771,2024-07,2.808574
M,AU,771,2024-08,2.808574
M,AU,771,2024-09,2.808574
M,AU,771,2024-10,2.424688
M,AU,771,2024-11,2.424688
M,AU,771,2024-12,2.424688
M,AU,771,2025-01,2.401747
M,AU,771,2025-02,2.401747
M,AU,771,2025-03,2.401747
M,AU,771,2025-04,2.089337
M,AU,771,2025-05,2.089337
M,AU,771,2025-06,2.089337
M,AU,771,2025-07,3.235083
M,AU,771,2025-08,3.235083
M,AU,771,2025-09,3.235083
M,CN,771,2007-01,2.237697
M,CN,771,2007-02,2.686981
M,CN,771,2007-03,3.32712
M,CN,771,2007-04,3.022975
M,CN,771,2007-05,3.445065
M,CN,771,2007-06,4.369795
M,CN,771,2007-07,5.621774
M,CN,771,2007-08,6.568728
M,CN,771,2007-09,6.368715
M,CN,771,2007-10,6.576132
M,CN,771,2007-11,7.001762
M,CN,771,2007-12,6.575819
M,CN,771,2008-01,7.101989
M,CN,771,2008-02,8.803165
M,CN,771,2008-03,8.370163
M,CN,771,2008-04,8.586132
M,CN,771,2008-05,7.821782
M,CN,771,2008-06,7.18128
M,CN,771,2008-07,6.335525
M,CN,771,2008-08,4.969708
M,CN,771,2008-09,4.648109
M,CN,771,2008-10,4.02339
M,CN,771,2008-11,2.478766
M,CN,771,2008-12,1.261478
M,CN,771,2009-01,0.958196
M,CN,771,2009-02,-1.603306
M,CN,771,2009-03,-1.198502
M,CN,771,2009-04,-1.496633
M,CN,771,2009-05,-1.402454
M,CN,771,2009-06,-1.698034
M,CN,771,2009-07,-1.796607
M,CN,771,2009-08,-1.204517
M,CN,771,2009-09,-0.811376
M,CN,771,2009-10,-0.604078
M,CN,771,2009-11,0.490528
M,CN,771,2009-12,1.70339
M,CN,771,2010-01,1.402654
M,CN,771,2010-02,2.620527
M,CN,771,2010-03,2.198635
M,CN,771,2010-04,2.616696
M,CN,771,2010-05,2.819406
M,CN,771,2010-06,2.714432
M,CN,771,2010-07,3.131382
M,CN,771,2010-08,3.225806
M,CN,771,2010-09,3.440715
M,CN,771,2010-10,4.262683
M,CN,771,2010-11,5.091735
M,CN,771,2010-12,4.574619
M,CN,771,2011-01,4.986333
M,CN,771,2011-02,5.025372
M,CN,771,2011-03,5.547313
M,CN,771,2011-04,5.478325
M,CN,771,2011-05,5.665349
M,CN,771,2011-06,6.602601
M,CN,771,2011-07,6.69967
M,CN,771,2011-08,6.389436
M,CN,771,2011-09,6.277515
M,CN,771,2011-10,5.642811
M,CN,771,2011-11,4.292464
M,CN,771,2011-12,4.079681
M,CN,771,2012-01,4.599606
M,CN,771,2012-02,3.218516
M,CN,771,2012-03,3.639203
M,CN,771,2012-04,3.392342
M,CN,771,2012-05,3.008105
M,CN,771,2012-06,2.105999
M,CN,771,2012-07,1.701206
M,CN,771,2012-08,2.004472
M,CN,771,2012-09,1.8027
M,CN,771,2012-10,1.593992
M,CN,771,2012-11,1.904323
M,CN,771,2012-12,2.411576
M,CN,771,2013-01,1.908282
M,CN,771,2013-02,3.125708
M,CN,771,2013-03,1.996835
M,CN,771,2013-04,2.300498
M,CN,771,2013-05,1.997276
M,CN,771,2013-06,2.610549
M,CN,771,2013-07,2.607968
M,CN,771,2013-08,2.509259
M,CN,771,2013-09,3.014091
M,CN,771,2013-10,3.228483
M,CN,771,2013-11,3.014091
M,CN,771,2013-12,2.504298
M,CN,771,2014-01,2.501665
M,CN,771,2014-02,1.903507
M,CN,771,2014-03,2.312352
M,CN,771,2014-04,1.806385
M,CN,771,2014-05,2.514464
M,CN,771,2014-06,2.418039
M,CN,771,2014-07,2.41571
M,CN,771,2014-08,2.108678
M,CN,771,2014-09,1.806744
M,CN,771,2014-10,1.702594
M,CN,771,2014-11,1.601931
M,CN,771,2014-12,1.604434
M,CN,771,2015-01,0.902592
M,CN,771,2015-02,1.602127
M,CN,771,2015-03,1.603004
M,CN,771,2015-04,1.701912
M,CN,771,2015-05,1.403661
M,CN,771,2015-06,1.499131
M,CN,771,2015-07,1.707546
M,CN,771,2015-08,2.007365
M,CN,771,2015-09,1.602242
M,CN,771,2015-10,1.300474
M,CN,771,2015-11,1.50468
M,CN,771,2015-12,1.70112
M,CN,771,2016-01,1.903535
M,CN,771,2016-02,2.30519
M,CN,771,2016-03,2.40921
M,CN,771,2016-04,2.406893
M,CN,771,2016-05,2.097752
M,CN,771,2016-06,1.997859
M,CN,771,2016-07,1.89941
M,CN,771,2016-08,1.493594
M,CN,771,2016-09,2.100276
M,CN,771,2016-10,2.305128
M,CN,771,2016-11,2.404426
M,CN,771,2016-12,2.103183
M,CN,771,2017-01,2.61236
M,CN,771,2017-02,0.794858
M,CN,771,2017-03,0.895212
M,CN,771,2017-04,1.196023
M,CN,771,2017-05,1.60738
M,CN,771,2017-06,1.504022
M,CN,771,2017-07,1.396258
M,CN,771,2017-08,1.701772
M,CN,771,2017-09,1.502978
M,CN,771,2017-10,1.705491
M,CN,771,2017-11,1.606871
M,CN,771,2017-12,1.707334
M,CN,771,2018-01,1.300301
M,CN,771,2018-02,2.722348
M,CN,771,2018-03,1.898342
M,CN,771,2018-04,1.594173
M,CN,771,2018-05,1.492537
M,CN,771,2018-06,1.592006
M,CN,771,2018-07,1.797026
M,CN,771,2018-08,2.105335
M,CN,771,2018-09,2.30638
M,CN,771,2018-10,2.406271
M,CN,771,2018-11,2.099523
M,CN,771,2018-12,1.79421
M,CN,771,2019-01,1.695717
M,CN,771,2019-02,1.488652
M,CN,771,2019-03,2.213972
M,CN,771,2019-04,2.522827
M,CN,771,2019-05,2.927623
M,CN,771,2019-06,2.930602
M,CN,771,2019-07,3.030098
M,CN,771,2019-08,3.029082
M,CN,771,2019-09,3.234843
M,CN,771,2019-10,3.953937
M,CN,771,2019-11,4.686874
M,CN,771,2019-12,4.686874
M,CN,771,2020-01,5.620142
M,CN,771,2020-02,5.419983
M,CN,771,2020-03,4.563164
M,CN,771,2020-04,3.522892
M,CN,771,2020-05,2.488807
M,CN,771,2020-06,2.491267
M,CN,771,2020-07,2.69809
M,CN,771,2020-08,2.392438
M,CN,771,2020-09,1.679804
M,CN,771,2020-10,0.473843
M,CN,771,2020-11,-0.529337
M,CN,771,2020-12,0.165816
M,CN,771,2021-01,-0.226429
M,CN,771,2021-02,-0.430523
M,CN,771,2021-03,0.277883
M,CN,771,2021-04,0.885802
M,CN,771,2021-05,1.496852
M,CN,771,2021-06,1.189634
M,CN,771,2021-07,0.88852
M,CN,771,2021-08,0.585726
M,CN,771,2021-09,0.387597
M,CN,771,2021-10,1.389331
M,CN,771,2021-11,2.41072
M,CN,771,2021-12,1.394372
M,CN,771,2022-01,0.794301
M,CN,771,2022-02,0.795839
M,CN,771,2022-03,1.303691
M,CN,771,2022-04,2.008717
M,CN,771,2022-05,2.012786
M,CN,771,2022-06,2.497458
M,CN,771,2022-07,2.699107
M,CN,771,2022-08,2.500158
M,CN,771,2022-09,2.797645
M,CN,771,2022-10,2.099441
M,CN,771,2022-11,1.602705
M,CN,771,2022-12,1.802198
M,CN,771,2023-01,2.09519
M,CN,771,2023-02,1.000933
M,CN,771,2023-03,0.696301
M,CN,771,2023-04,0.099077
M,CN,771,2023-05,0.198548
M,CN,771,2023-06,0.0
M,CN,771,2023-07,-0.302301
M,CN,771,2023-08,0.098802
M,CN,771,2023-09,0.0
M,CN,771,2023-10,-0.197008
M,CN,771,2023-11,-0.499107
M,CN,771,2023-12,-0.302245
M,CN,771,2024-01,-0.802499
M,CN,771,2024-02,0.701711
M,CN,771,2024-03,0.098784
M,CN,771,2024-04,0.296938
M,CN,771,2024-05,0.297232
M,CN,771,2024-06,0.1984
M,CN,771,2024-07,0.501238
M,CN,771,2024-08,0.6
M,CN,771,2024-09,0.399975
M,CN,771,2024-10,0.299981
M,CN,771,2024-11,0.200025
M,CN,771,2024-12,0.099981
M,CN,771,2025-01,0.5
M,CN,771,2025-02,-0.7
M,CN,771,2025-03,-0.1
M,CN,771,2025-04,-0.096947
M,CN,771,2025-05,-0.09724
M,CN,771,2025-06,0.101598
M,CN,771,2025-07,-0.001231
M,CN,771,2025-08,-0.4
M,CN,771,2025-09,-0.299976
M,CN,771,2025-10,0.200019
M,CN,771,2025-11,0.699975
M,CN,771,2025-12,0.800019
M,DE,771,2007-01,1.829268
M,DE,771,2007-02,1.699029
M,DE,771,2007-03,1.941748
M,DE,771,2007-04,2.055623
M,DE,771,2007-05,2.055623
M,DE,771,2007-06,1.930036
M,DE,771,2007-07,2.043269
M,DE,771,2007-08,2.168675
M,DE,771,2007-09,2.660218
M,DE,771,2007-10,2.777778
M,DE,771,2007-11,3.381643
M,DE,771,2007-12,3.113772
M,DE,771,2008-01,2.754491
M,DE,771,2008-02,2.863962
M,DE,771,2008-03,3.095238
M,DE,771,2008-04,2.369668
M,DE,771,2008-05,2.962085
M,DE,771,2008-06,3.195266
M,DE,771,2008-07,3.297998
M,DE,771,2008-08,3.066038
M,DE,771,2008-09,2.944641
M,DE,771,2008-10,2.467685
M,DE,771,2008-11,1.401869
M,DE,771,2008-12,1.045296
M,DE,771,2009-01,0.932401
M,DE,771,2009-02,1.044084
M,DE,771,2009-03,0.461894
M,DE,771,2009-04,0.694444
M,DE,771,2009-05,0.115075
M,DE,771,2009-06,0.114679
M,DE,771,2009-07,-0.4561
M,DE,771,2009-08,0.114416
M,DE,771,2009-09,-0.343249
M,DE,771,2009-10,0.0
M,DE,771,2009-11,0.345622
M,DE,771,2009-12,0.91954
M,DE,771,2010-01,0.808314
M,DE,771,2010-02,0.574053
M,DE,771,2010-03,1.264368
M,DE,771,2010-04,1.264368
M,DE,771,2010-05,1.264368
M,DE,771,2010-06,0.91638
M,DE,771,2010-07,1.030928
M,DE,771,2010-08,0.914286
M,DE,771,2010-09,1.262916
M,DE,771,2010-10,1.261468
M,DE,771,2010-11,1.492537
M,DE,771,2010-12,1.366743
M,DE,771,2011-01,1.603666
M,DE,771,2011-02,1.940639
M,DE,771,2011-03,1.929625
M,DE,771,2011-04,1.929625
M,DE,771,2011-05,1.929625
M,DE,771,2011-06,2.043133
M,DE,771,2011-07,2.154195
M,DE,771,2011-08,2.151755
M,DE,771,2011-09,2.380952
M,DE,771,2011-10,2.378256
M,DE,771,2011-11,2.375566
M,DE,771,2011-12,1.910112
M,DE,771,2012-01,2.142052
M,DE,771,2012-02,2.12766
M,DE,771,2012-03,2.115813
M,DE,771,2012-04,2.004454
M,DE,771,2012-05,1.893096
M,DE,771,2012-06,1.668521
M,DE,771,2012-07,1.775805
M,DE,771,2012-08,2.10643
M,DE,771,2012-09,2.104097
M,DE,771,2012-10,1.99115
M,DE,771,2012-11,1.878453
M,DE,771,2012-12,1.984564
M,DE,771,2013-01,1.655629
M,DE,771,2013-02,1.535088
M,DE,771,2013-03,1.417666
M,DE,771,2013-04,1.091703
M,DE,771,2013-05,1.639344
M,DE,771,2013-06,1.859956
M,DE,771,2013-07,1.962923
M,DE,771,2013-08,1.520087
M,DE,771,2013-09,1.409978
M,DE,771,2013-10,1.193059
M,DE,771,2013-11,1.409978
M,DE,771,2013-12,1.513514
M,DE,771,2014-01,1.302932
M,DE,771,2014-02,1.295896
M,DE,771,2014-03,1.075269
M,DE,771,2014-04,1.403888
M,DE,771,2014-05,0.860215
M,DE,771,2014-06,0.966702
M,DE,771,2014-07,0.855615
M,DE,771,2014-08,0.855615
M,DE,771,2014-09,0.855615
M,DE,771,2014-10,0.857449
M,DE,771,2014-11,0.641711
M,DE,771,2014-12,0.106496
M,DE,771,2015-01,-0.214362
M,DE,771,2015-02,0.0
M,DE,771,2015-03,0.319149
M,DE,771,2015-04,0.85197
M,DE,771,2015-05,1.172708
M,DE,771,2015-06,0.957447
M,DE,771,2015-07,0.848356
M,DE,771,2015-08,0.742312
M,DE,771,2015-09,0.636267
M,DE,771,2015-10,0.850159
M,DE,771,2015-11,0.21254
M,DE,771,2015-12,0.319149
M,DE,771,2016-01,0.537057
M,DE,771,2016-02,0.10661
M,DE,771,2016-03,0.212089
M,DE,771,2016-04,-0.105597
M,DE,771,2016-05,0.210748
M,DE,771,2016-06,0.316122
M,DE,771,2016-07,0.42061
M,DE,771,2016-08,0.421053
M,DE,771,2016-09,0.632244
M,DE,771,2016-10,0.737619
M,DE,771,2016-11,0.742312
M,DE,771,2016-12,1.378579
M,DE,771,2017-01,1.602564
M,DE,771,2017-02,1.810437
M,DE,771,2017-03,1.375661
M,DE,771,2017-04,1.691332
M,DE,771,2017-05,1.156677
M,DE,771,2017-06,1.365546
M,DE,771,2017-07,1.465969
M,DE,771,2017-08,1.677149
M,DE,771,2017-09,1.570681
M,DE,771,2017-10,1.359833
M,DE,771,2017-11,1.578947
M,DE,771,2017-12,1.359833
M,DE,771,2018-01,1.366982
M,DE,771,2018-02,1.150628
M,DE,771,2018-03,1.461378
M,DE,771,2018-04,1.351351
M,DE,771,2018-05,2.079002
M,DE,771,2018-06,1.865285
M,DE,771,2018-07,1.857585
M,DE,771,2018-08,1.85567
M,DE,771,2018-09,2.061856
M,DE,771,2018-10,2.270382
M,DE,771,2018-11,2.072539
M,DE,771,2018-12,1.651187
M,DE,771,2019-01,1.348548
M,DE,771,2019-02,1.447777
M,DE,771,2019-03,1.337449
M,DE,771,2019-04,1.948718
M,DE,771,2019-05,1.425662
M,DE,771,2019-06,1.62767
M,DE,771,2019-07,1.621074
M,DE,771,2019-08,1.417004
M,DE,771,2019-09,1.212121
M,DE,771,2019-10,1.10999
M,DE,771,2019-11,1.015228
M,DE,771,2019-12,1.522843
M,DE,771,2020-01,2.149437
M,DE,771,2020-02,2.038736
M,DE,771,2020-03,1.827411
M,DE,771,2020-04,1.006036
M,DE,771,2020-05,0.803213
M,DE,771,2020-06,0.600601
M,DE,771,2020-07,-0.598205
M,DE,771,2020-08,-0.499002
M,DE,771,2020-09,-0.499002
M,DE,771,2020-10,-0.299401
M,DE,771,2020-11,0.201005
M,DE,771,2020-12,-0.2
M,DE,771,2021-01,1.202405
M,DE,771,2021-02,1.498501
M,DE,771,2021-03,1.794616
M,DE,771,2021-04,1.992032
M,DE,771,2021-05,2.191235
M,DE,771,2021-06,2.38806
M,DE,771,2021-07,3.711133
M,DE,771,2021-08,3.811434
M,DE,771,2021-09,4.112337
M,DE,771,2021-10,4.404404
M,DE,771,2021-11,4.814443
M,DE,771,2021-12,4.90982
M,DE,771,2022-01,4.158416
M,DE,771,2022-02,4.330709
M,DE,771,2022-03,5.876592
M,DE,771,2022-04,6.25
M,DE,771,2022-05,7.017544
M,DE,771,2022-06,6.705539
M,DE,771,2022-07,6.673114
M,DE,771,2022-08,6.956522
M,DE,771,2022-09,8.574181
M,DE,771,2022-10,8.820709
M,DE,771,2022-11,8.803828
M,DE,771,2022-12,8.118434
M,DE,771,2023-01,8.65019
M,DE,771,2023-02,8.679245
M,DE,771,2023-03,7.400555
M,DE,771,2023-04,7.169118
M,DE,771,2023-05,6.102004
M,DE,771,2023-06,6.375228
M,DE,771,2023-07,6.165005
M,DE,771,2023-08,6.142728
M,DE,771,2023-09,4.525288
M,DE,771,2023-10,3.788546
M,DE,771,2023-11,3.166227
M,DE,771,2023-12,3.710247
M,DE,771,2024-01,2.887139
M,DE,771,2024-02,2.517361
M,DE,771,2024-03,2.153316
M,DE,771,2024-04,2.229846
M,DE,771,2024-05,2.403433
M,DE,771,2024-06,2.226027
M,DE,771,2024-07,2.305722
M,DE,771,2024-08,1.87234
M,DE,771,2024-09,1.612903
M,DE,771,2024-10,2.037351
M,DE,771,2024-11,2.216539
M,DE,771,2024-12,2.640545
M,DE,771,2025-01,2.295918
M,DE,771,2025-02,2.286198
M,DE,771,2025-03,2.192243
M,DE,771,2025-04,2.097315
M,DE,771,2025-05,2.095557
M,DE,771,2025-06,2.01005
M,DE,771,2025-07,2.003339
M,DE,771,2025-08,2.172097
M,DE,771,2025-09,2.422723
M,DE,771,2025-10,2.329451
M,DE,771,2025-11,2.335279
M,DE,771,2025-12,1.825726
