STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2009-01,3.74723172941414
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-12,4.13901214902466
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-11,4.53282235447889
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-10,4.81580650482849
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-09,5.1083847180726
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-08,5.61323649754502
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-07,5.90395986382368
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-06,5.54370728197748
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-05,4.87435119995889
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-04,4.11645940767222
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-03,3.9386037385108
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-02,3.57583390679981
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2008-01,3.89039949801298
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-11,3.51789819376027
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-10,3.01584396569756
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-09,2.32476453140451
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-08,2.03927196816491
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-07,2.53940340424417
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-06,2.54802245000132
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-05,2.3484549638396
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-04,2.44921082448419
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-03,2.15886161921215
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-02,2.17030816784072
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-01,1.6814876845981
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2026-01,0.391256272858742
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-12,0.315699658703061
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-11,-0.187361607903247
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-10,0.307534597642234
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-09,0.523829969944178
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-08,-0.0600755235152683
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-07,0.180551973175125
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-05,-0.0945179584120881
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-04,0.0773927250838247
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-03,0.180909717436251
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-02,0.319764929565292
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-01,0.696197023757716
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-12,0.445804195804178
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-11,-0.252855523585305
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-10,0.0348887919755736
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-09,0.0960363191897962
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-08,0.359239463769412
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-07,0.254743499648624
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-06,-0.227870289219978
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-05,0.0789404438207075
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-04,0.0526546731022481
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-03,0.149411144313571
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-02,0.539012105681724
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2024-01,0.390313137585396
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-12,0.0443734469293577
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-11,-0.520879314911271
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-10,0.372175454142676
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-09,0.507659422871387
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-08,0.889567795848678
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-07,0.116948542641238
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-06,0.0269954107801729
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-05,0.324997743071243
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-04,0.226203402099157
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-03,0.17221064080486
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-02,0.236213318797129
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2023-01,0.74135090609555
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2022-12,0.174200055010543
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2022-11,-0.082447783070716
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2026-01,124.424266755452
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2025-06,122.61108587923898
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2023-02,116.307119809616
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2022-08,114.515022431964
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,GR,_Z,_Z,GY,2010-09,1.9180470793374
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,GR,_Z,_Z,GY,2012-12,0.831946755407653
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,GR,_Z,_Z,G1,2025-11,0.0604960677554667
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,GR,_Z,_Z,GY,2026-01,2.29386236825799
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2015-05,100.26336581511698
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2015-07,100.579404793258
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2015-08,100.579404793258
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-01,100.184356070582
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-03,101.053463260469
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-04,101.369502238609
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-05,101.764550961285
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-07,101.84356070581998
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-08,101.68554121675
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-09,101.764550961285
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2016-11,101.60653147221498
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-01,102.317619173031
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-04,103.028706873848
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-05,103.107716618383
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-06,103.028706873848
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-07,103.028706873848
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-08,103.107716618383
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-09,103.344745851988
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-11,103.739794574664
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2017-12,103.344745851988
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2018-01,104.055833552805
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2018-02,104.687911509086
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2018-04,105.319989465367
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2018-06,105.557018698973
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2018-07,106.110086910719
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2018-08,106.031077166184
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2018-09,105.63602844350798
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2019-01,105.557018698973
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2019-02,106.268106399789
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2019-06,107.690281801422
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2019-07,108.243350013168
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2019-09,107.611272056887
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2019-11,107.769291545957
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2019-12,107.769291545957
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-02,108.559388991309
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-04,107.216223334211
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-05,107.532262312352
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-08,108.243350013168
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-09,108.164340268633
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-10,108.638398735844
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-11,108.796418224914
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2020-12,108.559388991309
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2021-01,109.19146694759
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2021-02,109.744535159336
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2021-03,110.297603371082
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2021-06,111.719778772715
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2021-08,112.667895707137
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2021-10,113.695022386094
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2021-12,113.774032130629
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2022-02,115.986304977614
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2022-03,117.645509612852
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2022-05,120.015801948907
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,CAN,M,CP,IX,_Z,_Z,_Z,2022-07,120.963918883329
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-11,104.870376015412
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-10,105.460713975109
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-09,105.200332767886
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-08,104.811342219442
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-07,104.560448586571
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-06,104.880917764692
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-05,105.050639928105
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-04,104.870376015412
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-02,104.691166277647
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2019-01,104.241033583378
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2011-02,93.707717702496
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2011-01,93.0709960459655
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2010-12,91.9778166455978
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2010-08,91.34109498906729
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2010-06,90.7022649826808
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2010-04,90.7022649826808
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2010-03,90.3385746325102
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2010-02,90.1562023699609
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2009-11,88.9554971269341
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2009-10,88.7984250626575
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2009-09,89.0345602465364
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2009-08,88.9554971269341
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2009-06,88.3272088698278
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2009-03,88.1711909804793
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-12,86.83765969652059
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-11,86.83765969652059
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-10,87.07274070547139
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-09,87.1518038250737
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-08,87.07274070547139
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-07,87.22981276974801
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-05,86.05229937513779
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-02,84.0925881839289
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2008-01,83.7773898804478
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-12,83.3862909821484
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-09,82.91612896424681
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-07,82.3669038267428
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-06,82.0527596981897
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-05,82.0527596981897
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-04,81.9736965785874
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-03,81.6606066249623
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,IX,_Z,_Z,_Z,2007-01,80.6401652946287
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2025-06,0.034402683409307
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2020-11,-0.0898382910760498
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2020-03,-0.219648562300323
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2018-12,-0.344306855934762
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2015-05,0.552088079771962
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2013-09,0.194126858147969
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2013-03,-0.0924353489971774
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2012-06,-0.141660037703384
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2010-04,0.402585884988804
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,G1,2009-02,0.72164948453608
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2007-12,3.60585738984649
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2026-01,2.00501253132832
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2025-12,2.31485510399443
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2025-11,2.44755244755246
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2025-10,2.38032958409626
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2025-09,2.10204971652856
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2025-08,1.66753972411384
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),I,KOR,M,CP,GR,_Z,_Z,GY,2025-07,2.0941032156313
